Long Station Name,Short Station Name,Station Number,Sample Code,Collection Date,Analyte,CAS Reg. Number,Result,Rpt Limit,Units,Method,Depth,Matrix,Purpose,Parent Sample,Description,Notes
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Dissolved Nitrate",14797558,0.4,0.1,mg/L,"EPA 300.0 48 hr",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Dissolved Nitrate + Nitrite",0,0.09,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Total Organic Carbon",0,1.7,0.1,mg/L as C,"EPA 415.1 (T) Ox",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Dissolved Organic Carbon",0,1.5,0.1,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Dissolved Ortho-phosphate",14265442,0.02,0.01,mg/L as P,"Std Method 4500-P, F",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Total Phosphorus",7723140,0.05,0.01,mg/L as P,"EPA 365.4",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Dissolved Potassium",7440097,0.9,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Dissolved Sodium",7440235,8,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Total Dissolved Solids",0,89,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Dissolved Sulfate",14808798,6,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Total Kjeldahl Nitrogen",0,0.2,0.1,mg/L as N,"EPA 351.2",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"Turbidity",0,12,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"UV Absorbance @254nm",0,0.038,0.001,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,"pH",0,6.4,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,Field Specific Conductance (EC),471341,145.3,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,Field Dissolved Oxygen,471341,8.2,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,Field Water Temperature,471341,21.2,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,Field Turbidity,471341,17.7,1,N.T.U.,Turbidity, Compensated, Field,1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CB0603B0456,06/02/2003 09:05,Field pH,471341,7.6,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Total Alkalinity",471341,60,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Ammonia",7664417,< R.L.,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Boron",7440428,< R.L.,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Bromide",24959679,< R.L.,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Calcium",7440702,10,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Chloride",16887006,4,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Specific Conductance (EC)",0,128,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Hardness",0,50,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Magnesium",7439954,6,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Nitrate",14797558,0.3,0.1,mg/L,"EPA 300.0 48 hr",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Nitrate + Nitrite",0,0.06,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Total Organic Carbon",0,1.5,0.1,mg/L as C,"EPA 415.1 (T) Ox",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Organic Carbon",0,1.4,0.1,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Ortho-phosphate",14265442,0.02,0.01,mg/L as P,"Std Method 4500-P, F",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Total Phosphorus",7723140,0.06,0.01,mg/L as P,"EPA 365.4",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Potassium",7440097,0.9,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Sodium",7440235,7,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Total Dissolved Solids",0,82,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Dissolved Sulfate",14808798,5,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Total Kjeldahl Nitrogen",0,0.2,0.1,mg/L as N,"EPA 351.2",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"Turbidity",0,12,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"UV Absorbance @254nm",0,0.036,0.001,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,"pH",0,6.1,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,Field Specific Conductance (EC),471341,130,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,Field Dissolved Oxygen,471341,9,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,Field Water Temperature,471341,20.6,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,Field Turbidity,471341,15.1,1,N.T.U.,Turbidity, Compensated, Field,1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0703B0582,07/07/2003 09:47,Field pH,471341,7.7,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Total Alkalinity",471341,63,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Ammonia",7664417,< R.L.,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Boron",7440428,< R.L.,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Bromide",24959679,0.01,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Calcium",7440702,11,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Chloride",16887006,4,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Specific Conductance (EC)",0,139,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Hardness",0,52,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Magnesium",7439954,6,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Nitrate",14797558,0.3,0.1,mg/L,"EPA 300.0 48 hr",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Nitrate + Nitrite",0,0.07,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Total Organic Carbon",0,1.6,0.1,mg/L as C,"EPA 415.1 (T) Ox",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Organic Carbon",0,1.5,0.1,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Ortho-phosphate",14265442,0.03,0.01,mg/L as P,"Std Method 4500-P, F",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Total Phosphorus",7723140,0.06,0.01,mg/L as P,"EPA 365.4",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Potassium",7440097,0.9,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Sodium",7440235,8,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Total Dissolved Solids",0,84,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Dissolved Sulfate",14808798,5,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Total Kjeldahl Nitrogen",0,0.2,0.1,mg/L as N,"EPA 351.2",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"Turbidity",0,11,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"UV Absorbance @254nm",0,0.04,0.001,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,"pH",0,5.8,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,Field Specific Conductance (EC),471341,139,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,Field Dissolved Oxygen,471341,8.4,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,Field Water Temperature,471341,20.1,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,Field Turbidity,471341,13.7,1,N.T.U.,Turbidity, Compensated, Field,1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC0803B0673,08/04/2003 08:30,Field pH,471341,7.5,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Total Alkalinity",471341,62,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Ammonia",7664417,0.01,0.01,mg/L as N,"EPA 350.1",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Boron",7440428,< R.L.,0.1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Bromide",24959679,0.01,0.01,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Calcium",7440702,11,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Chloride",16887006,4,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Specific Conductance (EC)",0,142,1,?S/cm@25?C,"Std Method 2510-B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Hardness",0,56,1,mg/L as CaCO3,"Std Method 2340 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Magnesium",7439954,7,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Nitrate",14797558,0.5,0.1,mg/L,"EPA 300.0 48 hr",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Nitrate + Nitrite",0,0.11,0.01,mg/L as N,"Std Method 4500-NO3-F (28Day)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Total Organic Carbon",0,1.3,0.1,mg/L as C,"EPA 415.1 (T) Ox",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Organic Carbon",0,1.2,0.1,mg/L as C,"EPA 415.1 (D) Ox",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Ortho-phosphate",14265442,0.02,0.01,mg/L as P,"Std Method 4500-P, F",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Total Phosphorus",7723140,0.08,0.01,mg/L as P,"EPA 365.4",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Potassium",7440097,1,0.5,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Sodium",7440235,8,1,mg/L,"EPA 200.7 (D)",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Total Dissolved Solids",0,85,1,mg/L,"Std Method 2540 C",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Dissolved Sulfate",14808798,4,1,mg/L,"EPA 300.0 28d Hold",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Total Kjeldahl Nitrogen",0,0.2,0.1,mg/L as N,"EPA 351.2",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"Turbidity",0,5,1,N.T.U.,"EPA 180.1",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"UV Absorbance @254nm",0,0.031,0.001,absorbance/cm,"Std Method 5910B DWR Modified",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,"pH",0,6.6,0.1,pH Units,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,Field Specific Conductance (EC),471341,147,1,?S/cm@25?C,EPA 120.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,Field Dissolved Oxygen,471341,8.3,0.1,mg/L,EPA 360.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,Field Water Temperature,471341,22.1,0.1,?C,EPA 170.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,Field Turbidity,471341,6.83,1,N.T.U.,Turbidity, Compensated, Field,1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,Field pH,471341,8,0.1,pH Units,EPA 150.1 (Field),1 Meters,"Water, Natural",Normal Sample,0,"."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CC1003B0779,10/06/2003 13:00,Field Notes,,,,,,,,,,,"West Sac. treatment plant under construction, sampled upstream at DWR facility."
Sacramento River at W. Sac Intake Structure,SACWSACINT,A0210451,CU1103B0814,11/03/2003 14:45,"Total Alkalinity",471341,69,1,mg/L as CaCO3,"Std Method 2320 B",1 Meters,"Water, Natural",Normal Sample,0,""
