Date,flow ft3/s,NH3 mg/L N,NO3 mg/L N,PO4 mg/L P
2008-10-27,2266.0,,,
2008-10-28,2695.83135794,,,
2008-10-29,2823.05060241,,,
2008-10-30,3531.93624557,,,
2008-10-31,4038.27388633,,,
2008-11-01,6508.03476039,,,
2008-11-02,8465.83386378,,,
2008-11-03,9040.67864924,,,
2008-11-04,9270.43400638,,,
2008-11-05,9260.996436,,,
2008-11-06,6969.90989011,,,
2008-11-07,5467.0,,,
2008-11-08,3424.0,,,
2008-11-09,3405.0,,,
2008-11-10,3799.0,,,
2008-11-11,3402.0,,,
2008-11-12,2393.0,,,
2008-11-13,2252.0,,,
2008-11-14,2309.0,,,
2008-11-15,2163.0,,,
2008-11-16,2120.0,,,
2008-11-17,2579.0,,,
2008-11-18,2355.0,0.32354,0.47852,0.10881
2008-11-19,2937.0,,,
2008-11-20,2717.0,,,
2008-11-21,2524.0,,,
2008-11-22,2302.0,,,
2008-11-23,2657.0,,,
2008-11-24,2561.0,,,
2008-11-25,3502.0,,,
2008-11-26,5224.0,,,
2008-11-27,5747.0,,,
2008-11-28,3578.55819437,,,
2008-11-29,3518.67263122,,,
2008-11-30,3342.19939897,,,
2008-12-01,2824.64278982,,,
2008-12-02,3224.82784592,,,
2008-12-03,3179.30826141,,,
2008-12-04,2984.88134184,,,
2008-12-05,3065.03625954,,,
2008-12-06,2990.20936504,,,
2008-12-07,2681.25039746,,,
2008-12-08,2709.23694268,,,
2008-12-09,2701.26615581,,,
2008-12-10,2597.91290323,,,
2008-12-11,2469.2032339,,,
2008-12-12,3284.0,,,
2008-12-13,3755.0,,,
2008-12-14,6403.04656216,,,
2008-12-15,6742.628979,,,
2008-12-16,7602.4282778,0.29736,0.63378,0.09114
2008-12-17,7595.20558403,,,
2008-12-18,7753.6674946,,,
2008-12-19,7427.26872682,,,
2008-12-20,6915.0,,,
2008-12-21,7105.80502708,,,
2008-12-22,7390.6132123,,,
2008-12-23,7806.41519799,,,
2008-12-24,7830.18025751,,,
2008-12-25,9211.033,,,
2008-12-26,10495.6099385,,,
2008-12-27,11696.1384245,,,
2008-12-28,11806.3736041,,,
2008-12-29,10136.4234494,,,
2008-12-30,6673.0,,,
2008-12-31,5091.0,,,
2009-01-01,3898.0,,,
2009-01-02,3931.0,,,
2009-01-03,3800.0,,,
2009-01-04,4081.0,,,
2009-01-05,4370.0,,,
2009-01-06,4105.0,,,
2009-01-07,3297.0,,,
2009-01-08,3050.0,,,
2009-01-09,3965.0,,,
2009-01-10,4518.0,,,
2009-01-11,4291.0,,,
2009-01-12,4354.0,,,
2009-01-13,3902.0,,0.58114,0.08525
2009-01-14,3573.0,,,
2009-01-15,3249.0,,,
2009-01-16,3231.0,,,
2009-01-17,3012.0,,,
2009-01-18,2922.0,,,
2009-01-19,2689.0,,,
2009-01-20,2453.0,,,
2009-01-21,4771.0,,,
2009-01-22,7877.00840168,,,
2009-01-23,9017.7651746,,,
2009-01-24,9225.12101185,,,
2009-01-25,9748.04741669,,,
2009-01-26,10627.1035067,,,
2009-01-27,10873.9631159,,,
2009-01-28,9094.0,,,
2009-01-29,7554.0,,,
2009-01-30,7916.0,,,
2009-01-31,7866.10020877,,,
2009-02-01,7616.16269165,,,
2009-02-02,7211.24615184,,,
2009-02-03,6749.91176471,,,
2009-02-04,6807.49321773,,,
2009-02-05,7379.88839393,,,
2009-02-06,7993.33939154,,,
2009-02-07,7709.40715434,,,
2009-02-08,7477.45620876,,,
2009-02-09,7687.42653061,,,
2009-02-10,7920.16242099,0.26194,0.4753,0.10974
2009-02-11,7961.25397196,,,
2009-02-12,8461.18544653,,,
2009-02-13,10166.974654,,,
2009-02-14,11004.3831693,,,
2009-02-15,11478.6795425,,,
2009-02-16,13242.8534689,,,
2009-02-17,21938.0554723,,,
2009-02-18,29171.6754685,,,
2009-02-19,34289.3635973,,,
2009-02-20,35038.4653487,,,
2009-02-21,32625.4738356,,,
2009-02-22,28424.6380872,,,
2009-02-23,28626.3118444,,,
2009-02-24,33738.3779766,,,
2009-02-25,38342.9738724,,,
2009-02-26,39279.8037758,,,
2009-02-27,35783.6501686,,,
2009-02-28,31285.6417627,,,
2009-03-01,28034.4212673,,,
2009-03-02,27115.4819091,,,
2009-03-03,32233.8676302,,,
2009-03-04,39641.4418961,,,
2009-03-05,43170.8140491,,,
2009-03-06,42241.9030091,,,
2009-03-07,38318.3354092,,,
2009-03-08,32590.3257783,,,
2009-03-09,27651.8087044,,,
2009-03-10,23810.2744596,,,
2009-03-11,20019.0,,,
2009-03-12,15467.0,0.15414,0.30604,0.05177
2009-03-13,12636.0,,,
2009-03-14,10541.0,,,
2009-03-15,9542.0,,,
2009-03-16,8485.0,,,
2009-03-17,7803.0,,,
2009-03-18,8171.0,,,
2009-03-19,10007.0,,,
2009-03-20,10024.0,,,
2009-03-21,9588.0,,,
2009-03-22,9689.0,,,
2009-03-23,10499.0,,,
2009-03-24,10082.0,,,
2009-03-25,9953.0,,,
2009-03-26,9339.0,,,
2009-03-27,8796.0,,,
2009-03-28,8296.0,,,
2009-03-29,7461.0,,,
2009-03-30,6929.0,,,
2009-03-31,6685.0,,,
2009-04-01,6800.0,,,
2009-04-02,6592.0,,,
2009-04-03,7343.0,,,
2009-04-04,7952.0,,,
2009-04-05,9273.0,,,
2009-04-06,11185.8511968,,,
2009-04-07,11944.033372,,,
2009-04-08,12458.9745035,,,
2009-04-09,12749.5479753,,,
2009-04-10,13028.4183062,,,
2009-04-11,13142.995794,,,
2009-04-12,12633.0,,,
2009-04-13,12107.0,,,
2009-04-14,12307.0,,,
2009-04-15,12898.0,,,
2009-04-16,12765.0,0.25144,0.2408,0.03813
2009-04-17,13680.0,,,
2009-04-18,11951.3515427,,,
2009-04-19,11391.8936577,,,
2009-04-20,10985.2649665,,,
2009-04-21,10685.976139,,,
2009-04-22,9993.87035956,,,
2009-04-23,9404.17702112,,,
2009-04-24,9515.66513371,,,
2009-04-25,9990.26303891,,,
2009-04-26,10568.8851762,,,
2009-04-27,10518.044113,,,
2009-04-28,10854.6289105,,,
2009-04-29,11037.4102208,,,
2009-04-30,10980.0081744,,,
2009-05-01,11981.108224,,,
2009-05-02,12591.2952049,,,
2009-05-03,13334.2345396,,,
2009-05-04,15326.0938012,,,
2009-05-05,19319.3438432,,,
2009-05-06,23921.9502089,,,
2009-05-07,25661.5750184,,,
2009-05-08,23664.3208076,,,
2009-05-09,21080.1014343,,,
2009-05-10,18434.9238527,,,
2009-05-11,16229.4293863,,,
2009-05-12,14832.5926961,,,
2009-05-13,13666.4381049,,,
2009-05-14,12480.0431748,,,
2009-05-15,11836.078771,,,
2009-05-16,11373.2775455,,,
2009-05-17,11285.4846509,,,
2009-05-18,11067.5600233,,,
2009-05-19,11102.597703,0.21294,0.21952,0.04061
2009-05-20,10983.6537638,,,
2009-05-21,10523.0994537,,,
2009-05-22,10293.9212042,,,
2009-05-23,10279.0,,,
2009-05-24,10485.0,,,
2009-05-25,10486.0,,,
2009-05-26,10565.0,,,
2009-05-27,10528.619446,,,
2009-05-28,10042.6387435,,,
2009-05-29,9795.70816306,,,
2009-05-30,10030.0,,,
2009-05-31,10567.7311234,,,
2009-06-01,10369.0,,,
2009-06-02,10146.0835414,,,
2009-06-03,9991.0,,,
2009-06-04,9979.0,,,
2009-06-05,10370.0,,,
2009-06-06,10453.0,,,
2009-06-07,10655.0,,,
2009-06-08,11171.0,,,
2009-06-09,10880.0,,,
2009-06-10,10469.0,,,
2009-06-11,9454.0,,,
2009-06-12,8531.0,,,
2009-06-13,7784.0,,,
2009-06-14,7258.0,,,
2009-06-15,6740.0,,,
2009-06-16,6227.0,,,
2009-06-17,5424.0,,,
2009-06-18,3912.88509559,,,
2009-06-19,3588.49989551,,,
2009-06-20,3988.15144147,,,
2009-06-21,4463.4913894,,,
2009-06-22,4336.31174725,,,
2009-06-23,4265.8014862,0.08848,0.35756,0.04898
2009-06-24,4665.58716921,,,
2009-06-25,5408.55862584,,,
2009-06-26,5789.71924213,,,
2009-06-27,5886.70100564,,,
2009-06-28,6039.61341507,,,
2009-06-29,6621.92693032,,,
2009-06-30,7265.79604131,,,
2009-07-01,5723.0,,,
2009-07-02,5256.0,,,
2009-07-03,4562.0,,,
2009-07-04,4827.0,,,
2009-07-05,5198.0,,,
2009-07-06,6037.0,,,
2009-07-07,5910.0,,,
2009-07-08,5628.0,,,
2009-07-09,5151.0,,,
2009-07-10,5152.0,,,
2009-07-11,5600.0,,,
2009-07-12,5789.0,,,
2009-07-13,5919.0,,,
2009-07-14,5956.0,,,
2009-07-15,7634.0,,,
2009-07-16,6760.0,,,
2009-07-17,5370.0,,,
2009-07-18,4024.0,,,
2009-07-19,3935.0,,,
2009-07-20,4040.0,,,
2009-07-21,4058.0,0.10794,0.14896,0.02945
2009-07-22,3745.0,,,
2009-07-23,2842.0,,,
2009-07-24,3940.0,,,
2009-07-25,4852.0,,,
2009-07-26,5650.0,,,
2009-07-27,5740.0,,,
2009-07-28,5133.0,,,
2009-07-29,3574.0,,,
2009-07-30,4452.0,,,
2009-07-31,7223.0,,,
2009-08-01,6675.0,,,
2009-08-02,6480.0,,,
2009-08-03,6357.0,,,
2009-08-04,5810.0,,,
2009-08-05,4434.0,,,
2009-08-06,4208.0,,,
2009-08-07,3388.0,,,
2009-08-08,4132.0,,,
2009-08-09,4080.0,,,
2009-08-10,4156.0,,,
2009-08-11,4651.0,,,
2009-08-12,4603.0,,,
2009-08-13,3966.0,,,
2009-08-14,3305.0,,,
2009-08-15,3319.0,,,
2009-08-16,3216.0,,,
2009-08-17,2844.0,,,
2009-08-18,3382.0,,,
2009-08-19,3396.0,,,
2009-08-20,3801.0,,,
2009-08-21,4358.0,,,
2009-08-22,4254.0,,,
2009-08-23,4274.0,,,
2009-08-24,4583.0,,,
2009-08-25,4178.0,,,
2009-08-26,3443.0,,,
2009-08-27,3661.0,0.15092,0.15652,0.04681
2009-08-28,3818.0,,,
2009-08-29,3955.0,,,
2009-08-30,3879.0,,,
2009-08-31,3989.0,,,
2009-09-01,4121.0,,,
2009-09-02,4251.0,,,
2009-09-03,4147.0,,,
2009-09-04,4401.0,,,
2009-09-05,4320.0,,,
2009-09-06,3964.0,,,
2009-09-07,3640.0,,,
2009-09-08,2826.0,,,
2009-09-09,2182.0,,,
2009-09-10,2383.0,,,
2009-09-11,2844.0,,,
2009-09-12,2645.0,,,
2009-09-13,3781.0,,,
2009-09-14,6478.0,,,
2009-09-15,6484.0,,,
2009-09-16,5747.0,,,
2009-09-17,5506.0,,,
2009-09-18,5531.19710766,,,
2009-09-19,3286.0,,,
2009-09-20,3527.0,,,
2009-09-21,3642.0,,,
2009-09-22,3503.0,0.11928,0.31388,0.0651
2009-09-23,3730.0,,,
2009-09-24,3552.0,,,
2009-09-25,3523.0,,,
2009-09-26,3463.0,,,
2009-09-27,2932.0,,,
2009-09-28,2554.0,,,
2009-09-29,3079.0,,,
2009-09-30,3501.0,,,
2009-10-01,4119.0,,,
2009-10-02,4125.42265747,,,
2009-10-03,3771.00147095,,,
2009-10-04,4226.04739336,,,
2009-10-05,4190.33693972,,,
2009-10-06,3993.68512111,,,
2009-10-07,3424.59130435,,,
2009-10-08,4021.08965228,,,
2009-10-09,4393.69998215,,,
2009-10-10,4201.37842433,,,
2009-10-11,4248.55509232,,,
2009-10-12,4952.07732611,,,
2009-10-13,8548.00267106,,,
2009-10-14,10775.6319833,,,
2009-10-15,10335.7241379,,,
2009-10-16,9365.34507561,,,
2009-10-17,8922.41626794,,,
2009-10-18,3453.0,,,
2009-10-19,4112.26175349,,,
2009-10-20,2725.0,,,
2009-10-21,3849.0,,,
2009-10-22,4792.0,,,
2009-10-23,4328.0,,,
2009-10-24,3847.0,,,
2009-10-25,3209.0,,,
2009-10-26,3056.0,,,
2009-10-27,4544.0,,,
2009-10-28,3726.0,,,
2009-10-29,2863.0,0.25536,0.4235,0.07347
2009-10-30,3446.0,,,
2009-10-31,3775.0,,,
2009-11-01,3683.32968476,,,
2009-11-02,3501.62535395,,,
2009-11-03,3244.73992502,,,
2009-11-04,2955.69705166,,,
2009-11-05,3646.0859443,,,
2009-11-06,3891.0,,,
2009-11-07,4526.0,,,
2009-11-08,3646.58972706,,,
2009-11-09,4195.57978261,,,
2009-11-10,3917.34667734,,,
2009-11-11,3758.17737998,,,
2009-11-12,4202.0,,,
2009-11-13,4162.0,,,
2009-11-14,3606.69294118,,,
2009-11-15,3426.33283133,,,
2009-11-16,3494.30031949,,,
2009-11-17,3058.64310345,,,
2009-11-18,3568.28686955,0.1953,0.43288,0.062
2009-11-19,5277.23555715,,,
2009-11-20,5837.0,,,
2009-11-21,7526.0,,,
2009-11-22,7456.0,,,
2009-11-23,7588.0,,,
2009-11-24,6060.0,,,
2009-11-25,3302.0,,,
2009-11-26,3479.0,,,
2009-11-27,3690.79206637,,,
2009-11-28,4763.49603923,,,
2009-11-29,3585.0,,,
2009-11-30,3287.0,,,
2009-12-01,2900.0,,,
2009-12-02,2774.0,,,
2009-12-03,3363.25560538,0.23212,0.4109,0.06076
2009-12-04,3459.86109785,,,
2009-12-05,3334.575,,,
2009-12-06,3568.0,,,
2009-12-07,5549.88940883,,,
2009-12-08,4729.02396327,,,
2009-12-09,4598.11478181,,,
2009-12-10,4320.19444444,,,
2009-12-11,4312.80986452,,,
2009-12-12,4937.1896117,,,
2009-12-13,7938.10955489,,,
2009-12-14,8777.13598436,,,
2009-12-15,9978.36745364,,,
2009-12-16,10738.4361792,,,
2009-12-17,7967.0,,,
2009-12-18,5372.0,,,
2009-12-19,6449.0,,,
2009-12-20,5617.0,,,
2009-12-21,5237.0,,,
2009-12-22,6015.0,,,
2009-12-23,5962.0,,,
2009-12-24,5389.0,,,
2009-12-25,5980.0,,,
2009-12-26,4580.0,,,
2009-12-27,4512.0,,,
2009-12-28,4463.0,,,
2009-12-29,5258.0,,,
2009-12-30,5963.0,,,
2009-12-31,6924.0,,,
2010-01-01,6653.0,,,
2010-01-02,6739.0,,,
2010-01-03,6770.0,,,
2010-01-04,6572.0,,,
2010-01-05,6390.0,0.32256,0.40208,0.07936
2010-01-06,5840.0,,,
2010-01-07,5867.0,,,
2010-01-08,5668.0,,,
2010-01-09,5907.0,,,
2010-01-10,5560.0,,,
2010-01-11,5235.0,,,
2010-01-12,5600.0,,,
2010-01-13,7753.0,,,
2010-01-14,9331.0,,,
2010-01-15,13135.0,,,
2010-01-16,14704.0,,,
2010-01-17,13574.2801322,,,
2010-01-18,12788.8369115,,,
2010-01-19,16785.2073625,,,
2010-01-20,28582.3594651,,,
2010-01-21,40983.7586267,,,
2010-01-22,47546.9393905,,,
2010-01-23,53242.7353816,,,
2010-01-24,49892.6819053,,,
2010-01-25,52357.0426434,,,
2010-01-26,47620.5746822,,,
2010-01-27,48989.2808706,,,
2010-01-28,51161.7943516,,,
2010-01-29,53068.6875482,,,
2010-01-30,49302.1572933,,,
2010-01-31,42296.7759254,,,
2010-02-01,36649.6822264,,,
2010-02-02,33903.9738324,,,
2010-02-03,31427.0,,,
2010-02-04,30121.008954,,,
2010-02-05,30183.3733039,,,
2010-02-06,30534.2465605,,,
2010-02-07,34995.8252468,,,
2010-02-08,37002.7451638,,,
2010-02-09,38515.854171,,,
2010-02-10,37394.7256786,,,
2010-02-11,35437.6527668,,,
2010-02-12,33047.5132896,,,
2010-02-13,30067.6914008,,,
2010-02-14,27649.8562599,,,
2010-02-15,25855.1420019,,,
2010-02-16,24541.6035025,,,
2010-02-17,23241.888016,,,
2010-02-18,21715.0,,,
2010-02-19,19549.0,,,
2010-02-20,17637.0,,,
2010-02-21,17887.0,,,
2010-02-22,16504.0,,,
2010-02-23,19200.1172122,0.16114,0.32788,0.08246
2010-02-24,19365.2332914,,,
2010-02-25,20079.6768684,,,
2010-02-26,24928.8457544,,,
2010-02-27,27244.0206346,,,
2010-02-28,27391.7127867,,,
2010-03-01,29780.4518514,,,
2010-03-02,29027.6209553,,,
2010-03-03,26948.6755877,,,
2010-03-04,26817.7707863,,,
2010-03-05,28511.8616979,,,
2010-03-06,29215.3731051,,,
2010-03-07,26747.1718852,,,
2010-03-08,22161.0,,,
2010-03-09,19322.0,,,
2010-03-10,17627.0,,,
2010-03-11,17084.0,,,
2010-03-12,17643.6153039,,,
2010-03-13,17174.7191942,,,
2010-03-14,16734.6779498,,,
2010-03-15,17250.5278833,,,
2010-03-16,16709.5565635,,,
2010-03-17,13958.0,,,
2010-03-18,12091.0,,,
2010-03-19,11210.0,,,
2010-03-20,10934.0,,,
2010-03-21,10533.0,,,
2010-03-22,10330.0,,,
2010-03-23,9616.0,,,
2010-03-24,8767.0,,,
2010-03-25,8192.0,,,
2010-03-26,8040.0,,,
2010-03-27,8038.0,,,
2010-03-28,7712.0,,,
2010-03-29,7605.0,,,
2010-03-30,7577.0,0.24234,0.36358,0.07068
2010-03-31,9950.46514838,,,
2010-04-01,10593.7463069,,,
2010-04-02,11635.1383534,,,
2010-04-03,11632.3040782,,,
2010-04-04,11882.5273583,,,
2010-04-05,13229.3850708,,,
2010-04-06,13315.657226,,,
2010-04-07,13081.9616658,,,
2010-04-08,12837.7723892,,,
2010-04-09,11042.9835629,,,
2010-04-10,9782.6402528,,,
2010-04-11,10367.0,,,
2010-04-12,11283.4160131,,,
2010-04-13,13313.3435319,0.29176,0.28448,0.06417
2010-04-14,18462.2703036,,,
2010-04-15,24611.3085436,,,
2010-04-16,25088.7919869,,,
2010-04-17,23626.3592311,,,
2010-04-18,22294.9730535,,,
2010-04-19,20646.6504415,,,
2010-04-20,20785.7736255,,,
2010-04-21,21419.4846006,,,
2010-04-22,22472.3212286,,,
2010-04-23,23949.3553793,,,
2010-04-24,22464.9274418,,,
2010-04-25,18970.009234,,,
2010-04-26,16760.1064699,,,
2010-04-27,15746.8415694,,,
2010-04-28,16645.6423099,,,
2010-04-29,17697.8443258,,,
2010-04-30,20216.6126975,,,
2010-05-01,20654.4997216,,,
2010-05-02,20154.6262721,,,
2010-05-03,18728.0076344,,,
2010-05-04,17473.4577459,,,
2010-05-05,16605.2590947,,,
2010-05-06,16831.4868574,,,
2010-05-07,16539.523276,,,
2010-05-08,15206.1550917,,,
2010-05-09,14245.3134898,,,
2010-05-10,13246.4386954,,,
2010-05-11,13125.8339576,,,
2010-05-12,12615.4552827,,,
2010-05-13,12086.0298182,,,
2010-05-14,11345.538752,,,
2010-05-15,10452.7902279,,,
2010-05-16,9906.12705548,,,
2010-05-17,10151.3291102,,,
2010-05-18,10633.0811062,,,
2010-05-19,11002.9414673,,,
2010-05-20,11326.3058252,0.22442,0.2303,0.05053
2010-05-21,11132.4937625,,,
2010-05-22,11479.5962785,,,
2010-05-23,11129.373509,,,
2010-05-24,11191.6625514,,,
2010-05-25,11494.9200325,,,
2010-05-26,11620.2823988,,,
2010-05-27,12358.3079438,,,
2010-05-28,12510.7884564,,,
2010-05-29,12837.8785528,,,
2010-05-30,13963.7770015,,,
2010-05-31,15206.5748106,,,
2010-06-01,17713.7181329,,,
2010-06-02,19848.8503138,,,
2010-06-03,19176.6703693,,,
2010-06-04,16012.4655207,,,
2010-06-05,15075.6212739,,,
2010-06-06,16338.9009444,,,
2010-06-07,20062.2181458,,,
2010-06-08,23773.4645817,,,
2010-06-09,23826.5811525,,,
2010-06-10,22830.6166859,,,
2010-06-11,21518.5879995,,,
2010-06-12,20358.1448673,,,
2010-06-13,19272.1382638,,,
2010-06-14,18498.9938884,,,
2010-06-15,17420.1625418,0.10472,0.1729,0.04929
2010-06-16,16315.6287778,,,
2010-06-17,14237.2703394,,,
2010-06-18,11082.4242761,,,
2010-06-19,9249.14883235,,,
2010-06-20,8719.69692751,,,
2010-06-21,8431.58068797,,,
2010-06-22,8528.26354349,,,
2010-06-23,8200.27917054,,,
2010-06-24,7871.27237617,,,
2010-06-25,7875.77431067,,,
2010-06-26,7801.71948103,,,
2010-06-27,7856.58216326,,,
2010-06-28,7398.23386919,,,
2010-06-29,7322.80600435,,,
2010-06-30,7488.59599028,,,
2010-07-01,6734.0,,,
2010-07-02,6541.0,,,
2010-07-03,5779.0,,,
2010-07-04,6122.0,,,
2010-07-05,4873.0,,,
2010-07-06,4972.0,,,
2010-07-07,5433.0,,,
2010-07-08,5728.0,,,
2010-07-09,4893.0,,,
2010-07-10,4803.0,,,
2010-07-11,6424.0,,,
2010-07-12,6115.0,,,
2010-07-13,6697.0,0.11326,0.18298,0.04836
2010-07-14,7621.0,,,
2010-07-15,7012.0,,,
2010-07-16,7146.0,,,
2010-07-17,7540.0,,,
2010-07-18,8118.0,,,
2010-07-19,8160.0,,,
2010-07-20,7737.0,,,
2010-07-21,7231.0,,,
2010-07-22,7709.0,,,
2010-07-23,7958.0,,,
2010-07-24,7859.0,,,
2010-07-25,7895.0,,,
2010-07-26,7850.0,,,
2010-07-27,6914.0,,,
2010-07-28,6956.0,,,
2010-07-29,6618.0,,,
2010-07-30,5638.0,,,
2010-07-31,6650.0,,,
2010-08-01,7430.0,,,
2010-08-02,5581.0,,,
2010-08-03,5542.0,,,
2010-08-04,4881.0,,,
2010-08-05,4754.0,,,
2010-08-06,4922.0,,,
2010-08-07,4874.0,,,
2010-08-08,4385.0,,,
2010-08-09,4256.0,,,
2010-08-10,3898.0,,,
2010-08-11,2991.0,,,
2010-08-12,3301.0,,,
2010-08-13,3630.0,,,
2010-08-14,4555.0,,,
2010-08-15,5001.0,,,
2010-08-16,3824.0,,,
2010-08-17,3319.0,0.12838,0.14014,0.04774
2010-08-18,3727.0,,,
2010-08-19,4012.0,,,
2010-08-20,4543.0,,,
2010-08-21,3873.0,,,
2010-08-22,3677.0,,,
2010-08-23,2938.0,,,
2010-08-24,2426.0,,,
2010-08-25,2478.0,,,
2010-08-26,2674.0,,,
2010-08-27,2911.0,,,
2010-08-28,3240.0,,,
2010-08-29,3897.0,,,
2010-08-30,3565.0,,,
2010-08-31,2993.0,,,
2010-09-01,3453.0,,,
2010-09-02,3142.0,,,
2010-09-03,3336.0,,,
2010-09-04,3625.0,,,
2010-09-05,3888.0,,,
2010-09-06,4158.0,,,
2010-09-07,3477.0,,,
2010-09-08,3427.0,,,
2010-09-09,4190.0,,,
2010-09-10,4830.0,,,
2010-09-11,5634.0,,,
2010-09-12,6196.0,,,
2010-09-13,7445.0,,,
2010-09-14,8274.0,0.13902,0.1533,0.04774
2010-09-15,8463.0,,,
2010-09-16,8816.0,,,
2010-09-17,8653.0,,,
2010-09-18,8352.0,,,
2010-09-19,8340.0,,,
2010-09-20,8607.0,,,
2010-09-21,8645.0,,,
2010-09-22,7715.0,,,
2010-09-23,7774.0,,,
2010-09-24,6505.0,,,
2010-09-25,6418.0,,,
2010-09-26,5456.0,,,
2010-09-27,5172.0,,,
2010-09-28,4187.0,,,
2010-09-29,3976.0,,,
2010-09-30,4352.0,,,
2010-10-01,5062.0,,,
2010-10-02,4733.0,,,
2010-10-03,4230.0,,,
2010-10-04,4724.0,,,
2010-10-05,4193.0,,,
2010-10-06,4195.0,,,
2010-10-07,4147.0,,,
2010-10-08,3704.0,,,
2010-10-09,3084.0,,,
2010-10-10,2495.0,,,
2010-10-11,2451.0,,,
2010-10-12,4572.0,,,
2010-10-13,2981.0,,,
2010-10-14,3353.0,,,
2010-10-15,4254.0,,,
2010-10-16,3805.0,,,
2010-10-17,3663.0,,,
2010-10-18,5139.0,,,
2010-10-19,4499.0,,,
2010-10-20,4117.0,,,
2010-10-21,4411.0,,,
2010-10-22,4101.0,,,
2010-10-23,4286.0,,,
2010-10-24,5071.88648649,,,
2010-10-25,7892.22584746,,,
2010-10-26,9608.13182674,0.14364,0.3619,0.05611
2010-10-27,10684.829488,,,
2010-10-28,9901.67087667,,,
2010-10-29,8248.66973094,,,
2010-10-30,4387.0,,,
2010-10-31,5202.0,,,
2010-11-01,5382.0,,,
2010-11-02,4868.0,,,
2010-11-03,4301.0,,,
2010-11-04,3765.0,,,
2010-11-05,3035.0,,,
2010-11-06,4223.0,,,
2010-11-07,3420.0,,,
2010-11-08,6857.76568502,,,
2010-11-09,6723.0,,,
2010-11-10,6947.0,,,
2010-11-11,7180.0,,,
2010-11-12,6709.0,,,
2010-11-13,3203.0,,,
2010-11-14,3775.0,,,
2010-11-15,3411.0,,,
2010-11-16,2955.0,,,
2010-11-17,2611.0,,,
2010-11-18,2743.0,,,
2010-11-19,2955.0,,,
2010-11-20,5193.0,,,
2010-11-21,8578.87339354,,,
2010-11-22,9461.21317861,,,
2010-11-23,10005.3976572,,,
2010-11-24,11742.1165749,,,
2010-11-25,11395.5480034,,,
2010-11-26,9317.0,,,
2010-11-27,7990.0,,,
2010-11-28,10083.4742249,,,
2010-11-29,10737.101892,,,
2010-11-30,11438.5705577,,,
2010-12-01,11530.0,,,
2010-12-02,9045.0,,,
2010-12-03,8455.0,,,
2010-12-04,10991.0,,,
2010-12-05,14194.0,,,
2010-12-06,16745.2966213,,,
2010-12-07,19025.2530497,,,
2010-12-08,23642.8006778,,,
2010-12-09,26653.2704392,,,
2010-12-10,26480.8753411,,,
2010-12-11,24891.6203633,,,
2010-12-12,23697.8942527,,,
2010-12-13,23469.288901,,,
2010-12-14,26142.0,,,
2010-12-15,30907.0274838,,,
2010-12-16,38352.6312387,0.15134,0.24108,0.04898
2010-12-17,43444.3104861,,,
2010-12-18,42667.1947277,,,
2010-12-19,51524.4405801,,,
2010-12-20,61315.7916946,,,
2010-12-21,67319.908909,,,
2010-12-22,66628.4267239,,,
2010-12-23,63552.6606325,,,
2010-12-24,59786.6556535,,,
2010-12-25,58489.9095028,,,
2010-12-26,58750.4092789,,,
2010-12-27,56823.7695652,,,
2010-12-28,54797.7744773,,,
2010-12-29,54518.4080761,,,
2010-12-30,57032.5702701,,,
2010-12-31,57792.692185,,,
2011-01-01,57880.1904127,,,
2011-01-02,56875.7410144,,,
2011-01-03,55735.809635,,,
2011-01-04,52718.4592407,,,
2011-01-05,49022.9017596,,,
2011-01-06,45259.824867,,,
2011-01-07,40831.0130224,,,
2011-01-08,36774.4233034,,,
2011-01-09,34380.7922464,,,
2011-01-10,32597.7487816,,,
2011-01-11,30444.7397029,0.1127,0.27328,0.06107
2011-01-12,28487.614917,,,
2011-01-13,26556.7579481,,,
2011-01-14,25155.0035509,,,
2011-01-15,24721.1587466,,,
2011-01-16,24787.8416039,,,
2011-01-17,24268.7511113,,,
2011-01-18,23423.442086,,,
2011-01-19,22777.2603307,,,
2011-01-20,22274.672372,,,
2011-01-21,21402.4109791,,,
2011-01-22,20810.2201059,,,
2011-01-23,19957.7402618,,,
2011-01-24,19938.1000314,,,
2011-01-25,19489.4577753,,,
2011-01-26,19296.3264956,,,
2011-01-27,17970.0230675,,,
2011-01-28,17885.4236114,,,
2011-01-29,16719.5967742,,,
2011-01-30,16558.3077861,,,
2011-01-31,18006.1523958,,,
2011-02-01,18026.6176869,,,
2011-02-02,18107.8446287,,,
2011-02-03,17880.1763173,,,
2011-02-04,17492.856951,,,
2011-02-05,16450.8482327,,,
2011-02-06,16010.8731993,,,
2011-02-07,15627.1789999,,,
2011-02-08,15521.8621203,,,
2011-02-09,15365.4255987,0.13524,,
2011-02-10,15403.7701207,,,
2011-02-11,15086.3971574,,,
2011-02-12,14750.3998119,,,
2011-02-13,14242.9339272,,,
2011-02-14,13705.5894358,,,
2011-02-15,12965.4307915,,,
2011-02-16,13853.3909245,,,
2011-02-17,19135.8082601,,,
2011-02-18,26131.3245024,,,
2011-02-19,33839.0109542,,,
2011-02-20,37843.5044391,,,
2011-02-21,37609.9909991,,,
2011-02-22,34019.8430325,,,
2011-02-23,35941.2033309,,,
2011-02-24,31185.9127495,,,
2011-02-25,33528.761964,,,
2011-02-26,34444.6797405,,,
2011-02-27,34755.2653405,,,
