Date,Month,Year,Flow,NH3,NO2,NO3,TKN,OrgN,TP,Temp,pH,TSS,TDS
13-Apr-05,4,2005,12.42,0.1,,,,,,14,7,9.8,
14-Apr-05,4,2005,22.64,0.1,,,,,,14.5,7.1,11.9,
18-Apr-05,4,2005,18.55,0.3,0.03,7.7,4.1,,,14.5,7.5,6.6,
19-Apr-05,4,2005,13.59,0.8,,,,,,15,7,10.7,
20-Apr-05,4,2005,18.65,0.5,,,,,,15,7.2,9.9,
24-Apr-05,4,2005,17.42,0.5,0.02,6,4.2,,,13.5,7.3,10.7,
25-Apr-05,4,2005,16.86,0.2,,,,,,13.5,7.3,12.5,
26-Apr-05,4,2005,16.32,0.1,,,,,,14.5,7.2,11.5,
1-May-05,5,2005,2,0.1,0.03,5.2,4,,3,15.5,7.4,9.6,
2-May-05,5,2005,23.91,0.1,,,,,,15.5,7.3,9.6,
3-May-05,5,2005,21.27,0.1,,,,,,16,7.3,11.6,
8-May-05,5,2005,9.11,0.2,0.04,8.9,4.4,,,16,7.3,11.8,
9-May-05,5,2005,13.18,0.4,,,,,,14.5,7.1,12.5,
10-May-05,5,2005,12.61,0.3,,,,,,14,7.2,8.6,
16-May-05,5,2005,8.08,1.5,0.26,8.6,3.8,,,18,7.2,19.5,
17-May-05,5,2005,10.71,0.4,,,,,,17,6.9,10.2,
18-May-05,5,2005,7.57,0.7,,,,,,18,7.1,11,
25-May-05,5,2005,10.09,0.2,0.04,7.6,4.5,,,19.5,7.2,7.4,
26-May-05,5,2005,2.92,0.3,,,,,,21,7,8.5,
27-May-05,5,2005,13.05,0.3,,,,,,18,7,10.8,
1-Jun-05,6,2005,9.87,0.3,0.04,6.4,3.8,,,18.5,7,7.6,
2-Jun-05,6,2005,11.01,0.3,,,,,,19.5,7.4,10,
3-Jun-05,6,2005,9.29,0.2,,,,,,20.5,6.7,12,
6-Jun-05,6,2005,13.14,0.1,0.02,6.9,3.7,,3.3,13.5,7.2,12.8,
7-Jun-05,6,2005,8.41,0.2,,,,,,17.5,7.4,10.3,
8-Jun-05,6,2005,11.25,0.2,,,,,,16,7.2,11.5,
13-Jun-05,6,2005,8.93,0.3,0.04,6.1,4.6,,,18.5,7.2,8,
14-Jun-05,6,2005,12.37,0.2,,,,,,19.5,7.3,11.7,
15-Jun-05,6,2005,15.45,0.2,,,,,,20.1,7.1,14.5,
20-Jun-05,6,2005,9.31,0.2,0.05,,4.1,,,20.5,7.1,12.1,
21-Jun-05,6,2005,12.78,0.2,,6.7,,,,19,7.2,13.2,
22-Jun-05,6,2005,8.63,0.2,,,,,,19.5,7.1,12.8,
26-Jun-05,6,2005,7.85,0.1,0.02,6.6,3.9,,,21.5,7.2,13.4,
27-Jun-05,6,2005,13.37,0.2,,,,,,19.5,7.3,16,
28-Jun-05,6,2005,14.22,0.3,,,,,,21,7.4,14.8,
6-Jul-05,7,2005,3.4,0.1,0.02,6.9,4.2,,1.8,22,6.8,9.9,
7-Jul-05,7,2005,7.43,0.2,,,,,,22,7.3,13.6,
8-Jul-05,7,2005,7.89,0.3,,,,,,21.5,7.3,12.5,
12-Jul-05,7,2005,4.25,0.3,0.02,6.6,,,,19.5,7.3,10.1,
13-Jul-05,7,2005,6.68,0.3,,,4.3,,,19.5,7.3,11.7,
14-Jul-05,7,2005,5.92,0.4,,,,,,21.5,7,13.5,
18-Jul-05,7,2005,5.44,0.1,0.02,7.6,3.9,,,20,6.9,6.7,
19-Jul-05,7,2005,3.19,0.2,,,,,,21,6.7,9.4,
20-Jul-05,7,2005,5.65,0.2,,,,,,19.5,7.3,10.8,
25-Jul-05,7,2005,5.17,0.2,0.02,8,4.1,,,20,7.2,8.5,
26-Jul-05,7,2005,6.96,0.2,,,,,,20,7.3,10.1,
27-Jul-05,7,2005,4.41,0.1,,,,,,20,7.4,11,
3-Aug-05,8,2005,5.08,0.2,0.05,7.5,,,3.1,21,6.8,12.2,
4-Aug-05,8,2005,5.28,0.2,,,3.4,,,21,7.2,8.9,
5-Aug-05,8,2005,6.07,0.2,,,,,,21.5,7,14.8,
9-Aug-05,8,2005,4.4,0.1,,,,,,20.5,7.2,9.9,
10-Aug-05,8,2005,3.97,0.1,0.01,5.9,4.5,,,21,6.7,10.4,
11-Aug-05,8,2005,6.88,0.2,,,,,,22,7.1,10,
16-Aug-05,8,2005,4.32,0.2,0.02,5.1,3.8,,,19.5,7.3,8.6,
17-Aug-05,8,2005,7.61,0.2,,,,,,18,7.2,10,
18-Aug-05,8,2005,3.27,0.1,,,,,,22.6,7.1,12.8,
21-Aug-05,8,2005,2.02,0.1,0.02,5.1,4.2,,,17,7.2,11.2,
22-Aug-05,8,2005,7.34,0.2,,,,,,16.5,7.4,10.7,
23-Aug-05,8,2005,8.31,0.2,,,,,,18,7.2,10.9,
29-Aug-05,8,2005,12.32,0.2,0.02,5,4.6,,,18.5,7.3,7.2,
30-Aug-05,8,2005,7.58,0.1,,,,,,20,7,13.3,
31-Aug-05,8,2005,9.73,0.1,,,,,,20,7.4,9.8,
7-Sep-05,9,2005,15.88,0.1,0.01,5.1,4.3,,,16.5,7.2,9.3,
8-Sep-05,9,2005,14.62,0.2,,,,,,16,7.3,7.7,
9-Sep-05,9,2005,8.43,0.1,,,,,,18,7.1,9.8,
13-Sep-05,9,2005,9.93,0.1,0.01,5.3,4.5,,3.5,16,7.4,8.7,
14-Sep-05,9,2005,11.47,0.1,,,,,,15.5,7.5,9.8,
15-Sep-05,9,2005,10.03,0.1,,,,,,16,7.5,9.8,
19-Sep-05,9,2005,9.44,0.1,0.01,5.1,4.4,,,15.5,7.5,8.2,
20-Sep-05,9,2005,11.73,0.1,,,,,,17,7.5,9,
21-Sep-05,9,2005,13.47,0.2,,,,,,16.5,7.4,9,
25-Sep-05,9,2005,13.35,0.1,0.01,4.8,4.7,,,14.5,7.4,8.9,
26-Sep-05,9,2005,9.27,0.1,,,,,,15.5,7.3,8.3,
27-Sep-05,9,2005,12.56,0.2,,,,,,17,7.4,8.5,
5-Oct-05,10,2005,10.17,0.1,0.01,5.5,4.5,,3.6,17.5,7.4,8.8,
6-Oct-05,10,2005,12.1,0.1,,,,,,18.5,7.2,10,
7-Oct-05,10,2005,8.66,0.1,,,,,,14,6.9,7.3,
11-Oct-05,10,2005,12.79,0.1,0.01,5.9,4.8,,,15,7.3,8,
12-Oct-05,10,2005,11.72,0.1,,,,,,15,7.2,7.3,
13-Oct-05,10,2005,13.51,0.1,,,,,,15,7.3,7.5,
17-Oct-05,10,2005,15.71,0.2,0.01,5.1,4.1,,,13.5,7.2,7.2,
18-Oct-05,10,2005,10.02,0.1,,,,,,15,7.2,6.6,
19-Oct-05,10,2005,10.13,0.1,,,,,,15,7.2,6.2,
23-Oct-05,10,2005,14.29,0.1,0.01,6,3.8,,,13,7.2,7,
24-Oct-05,10,2005,13.5,0.2,,,,,,13,7.2,9.5,
25-Oct-05,10,2005,11.93,0.1,,,,,,13.5,7.2,7.8,
1-Nov-05,11,2005,13.06,0.3,0.04,7.4,5,,,14,7.3,9.7,
2-Nov-05,11,2005,14.52,0.4,,,,,,14.5,7.1,10.5,
3-Nov-05,11,2005,13.12,0.5,,,,,,12,7,10.5,
8-Nov-05,11,2005,16.86,1.1,0.11,8.7,5,,5,16,7.3,14.7,
9-Nov-05,11,2005,16.06,1.2,,,,,,16,7.4,10.5,
10-Nov-05,11,2005,10.25,1.1,,,,,,15,7.1,9.4,
16-Nov-05,11,2005,13.77,0.9,0.18,11.1,5.1,,,16,7,13.3,
17-Nov-05,11,2005,17.43,1.5,,,,,,15.5,7.2,12.7,
18-Nov-05,11,2005,10.39,1.9,,,,,,16,7.1,15.8,
20-Nov-05,11,2005,17.85,1.9,0.35,11.3,5.1,,,14,7.3,10.7,
21-Nov-05,11,2005,16.7,1.9,,,,,,14,7.1,9.5,
22-Nov-05,11,2005,9.11,2.5,,,,,,14.5,7.1,10.8,
27-Nov-05,11,2005,13.21,3.4,0.39,12.3,5.5,,,11.5,7.2,16,
28-Nov-05,11,2005,13.44,3.6,,,,,,10.5,7,16.4,
29-Nov-05,11,2005,11.56,5.3,,,,,,12,7.1,13.2,
6-Dec-05,12,2005,14.17,5.8,0.29,12.8,5.6,,5,10.5,7,12.2,
7-Dec-05,12,2005,13.33,5.8,,,,,,11,7.1,18.2,
8-Dec-05,12,2005,8.37,5.6,,,,,,12,7.1,13.2,
14-Dec-05,12,2005,7.54,0.6,0.03,20.9,5,,,12,7,11.7,
15-Dec-05,12,2005,6.12,1.9,,,,,,11.5,6.8,12.4,
16-Dec-05,12,2005,6.61,1.4,,,,,,10,7,9.2,
19-Dec-05,12,2005,10.73,4.4,0.25,16.9,5.5,,,13.5,7,13,
20-Dec-05,12,2005,14.09,4.5,,,,,,13,7,15.2,
21-Dec-05,12,2005,15.45,3,,,,,,14.5,6.9,12.2,
26-Dec-05,12,2005,14.97,3.7,0.38,17.9,5.3,,,15,6.8,8.8,
27-Dec-05,12,2005,14.97,4.2,,,,,,15,7,8.3,
28-Dec-05,12,2005,13.18,3.4,,,,,,14.5,7.1,10,
4-Jan-06,1,2006,21.68,11.9,0.45,11,13.5,1.6,,13,6.9,13.3,
5-Jan-06,1,2006,23.08,11.7,,,,,,12.5,7,10.2,
6-Jan-06,1,2006,20.29,10.2,,,,,,12,6.8,14.4,
10-Jan-06,1,2006,16.43,5.11,,,,,3.3,12,7.1,11.1,
11-Jan-06,1,2006,17.89,6.92,0.37,15,7.47,0.55,,13,7.1,10.7,
12-Jan-06,1,2006,16.98,7.01,,,,,,12.5,7.3,12.2,
16-Jan-06,1,2006,17,7.35,0.4,15.2,11.59,4.24,,12,7.1,9.9,
17-Jan-06,1,2006,11.72,5.51,,,,,,11.5,6.9,9.8,
18-Jan-06,1,2006,17.66,5.08,,,,,,12.5,6.9,10,
22-Jan-06,1,2006,18.74,5.84,0.27,14.9,6.04,0.2,,11.5,7.1,8.3,
23-Jan-06,1,2006,18.19,5.83,,,,,,11.5,7.2,10,
24-Jan-06,1,2006,16.67,6.64,,,,,,12.5,7,9.2,
1-Feb-06,2,2006,10.73,6.18,0.22,15.6,11.64,5.46,3.9,13,6.7,9.7,
2-Feb-06,2,2006,18.08,7.55,,,,,,14,7.2,10.3,
3-Feb-06,2,2006,17.61,7.17,,,,,,14.5,6.9,9.2,
7-Feb-06,2,2006,17.65,7.78,0.22,15.2,8.48,0.7,,12.5,7.1,11.8,
8-Feb-06,2,2006,14.66,4.05,,,,,,13,7.1,7.3,
9-Feb-06,2,2006,7.85,2.35,,,,,,14.5,7.2,9.8,
14-Feb-06,2,2006,11.97,1.1,0.04,22.5,7.87,6.77,,,,11.5,
15-Feb-06,2,2006,11.56,1.96,,,,,,12.5,7.1,9.8,
16-Feb-06,2,2006,9.77,1.7,,,,,,11,6.9,13.3,
20-Feb-06,2,2006,12.68,1.1,0.08,21.3,8.61,7.51,,10,7.1,9.4,
21-Feb-06,2,2006,12.29,1.68,,,,,,10.5,7.4,9.5,
22-Feb-06,2,2006,9.47,1.01,,,,,,10.5,6.9,7.7,
26-Feb-06,2,2006,13.42,1.01,0.05,22.8,5.42,4.41,,14.5,7.1,11.3,
27-Feb-06,2,2006,15.3,3.69,,,,,,12.5,7.2,12.3,
28-Feb-06,2,2006,16.86,3.54,,,,,,14.5,7.3,10.2,
8-Mar-06,3,2006,13.92,0.55,0.15,19.2,3.4,2.85,3.5,13,7.1,10.5,
9-Mar-06,3,2006,13.68,0.7,,,,,,12.5,7,11.7,
10-Mar-06,3,2006,17.11,0.48,,,,,,11,7.1,11,
14-Mar-06,3,2006,16.9,0.39,0.04,19,2.86,2.47,,12.5,6.9,11.8,
15-Mar-06,3,2006,16.44,0.23,,,,,,12,7.3,11.3,
16-Mar-06,3,2006,16.96,0.28,,,,,,12,7,13,
20-Mar-06,3,2006,17.36,0.13,0.01,17.2,3.29,3.16,,13.5,7.1,12.5,
21-Mar-06,3,2006,18.98,0.16,,,,,,12.5,7.2,12.5,
22-Mar-06,3,2006,16.4,0.1,,,,,,13,7.2,12.8,
26-Mar-06,3,2006,18.66,0.1,0.01,16.7,3.56,3.46,,15,7.2,12.7,
27-Mar-06,3,2006,13.73,0.34,,,,,,14.5,7.1,11,
28-Mar-06,3,2006,15.08,0.13,,,,,,14.5,7,12.4,
5-Apr-06,4,2006,17.52,0.16,0.01,12.2,2.95,2.79,2.7,13.5,7.1,13.2,
6-Apr-06,4,2006,17.65,0.16,,,,,,15,7.5,11.9,
7-Apr-06,4,2006,17.92,0.12,,,,,,15,7.1,11.6,
11-Apr-06,4,2006,16.66,0.1,0.01,9.4,2.96,2.86,,15,7,12.4,
12-Apr-06,4,2006,16.93,0.09,,,,,,15,7.1,13.2,
13-Apr-06,4,2006,17.58,0.1,,,,,,15,7.4,12.7,
17-Apr-06,4,2006,17.62,0.1,,,3.29,3.19,,14.5,7.4,14.2,
18-Apr-06,4,2006,17.97,0.11,0.01,7.4,,,,17,7.1,12.2,
19-Apr-06,4,2006,11.83,0.1,,,,,,17,7.4,11.8,
23-Apr-06,4,2006,18.26,0.08,0.01,6.7,3.13,3.04,,17,7.4,10.4,
24-Apr-06,4,2006,18.38,0.08,,,,,,17.5,7.4,10.3,
25-Apr-06,4,2006,16.87,2.21,,,,,,16,7.6,9.3,
3-May-06,5,2006,9.04,0.12,,,,,,21,7.2,8.6,
4-May-06,5,2006,15.19,0.09,0.01,5.2,2.85,2.76,3.5,20,7.1,8,
5-May-06,5,2006,11.39,0.09,,,,,,19.5,7.3,8,
10-May-06,5,2006,13.09,0.09,0.01,5.1,2.88,2.78,,21.5,7.1,8.4,
11-May-06,5,2006,16.73,0.09,,,,,,21,7.4,8,
16-May-06,5,2006,13.97,0.18,0.01,5.2,2.96,2.78,,22.5,7.3,7,
17-May-06,5,2006,7.01,0.13,,,,,,23.5,7.2,6.6,
18-May-06,5,2006,16.1,0.13,,,,,,21.5,7.4,6.8,
22-May-06,5,2006,15.89,0.17,0.01,5.9,2.12,1.96,,18.5,7.3,8,
23-May-06,5,2006,13.13,0.18,,,,,,20.5,7.4,7.2,
24-May-06,5,2006,13.91,0.16,,,,,,20,7.3,7.3,
29-May-06,5,2006,11.22,0.08,0.01,6.4,2.66,2.58,,19,7.2,8.4,
30-May-06,5,2006,12.36,0.1,,,,,,19,7.5,8,
31-May-06,5,2006,9.93,0.14,,,,,,21,7.3,8,
5-Jun-06,6,2006,12.28,0.08,0.02,6.3,2.93,2.84,4.2,22,7.3,9.2,
6-Jun-06,6,2006,6.87,0.09,,,,,,24.5,7.4,9.4,
7-Jun-06,6,2006,12.22,0.35,,,,,,21.5,7.3,9,
13-Jun-06,6,2006,10.25,0.13,0.02,7.4,3.12,2.98,,19,7.3,9.4,
14-Jun-06,6,2006,7.34,0.11,,,,,,20.5,7.2,9.3,
15-Jun-06,6,2006,9.22,0.15,,,,,,22.5,7.2,10,
21-Jun-06,6,2006,6.58,0.18,0.02,6.3,5.21,5.03,,25,7.1,8.1,
22-Jun-06,6,2006,11.12,0.17,,,,,,25.5,7.2,9.4,
23-Jun-06,6,2006,8.39,0.18,,,,,,26,7.1,10.7,
27-Jun-06,6,2006,10.13,0.14,,,,,,24,7.1,10.5,
28-Jun-06,6,2006,7.43,0.15,0.02,8,3.71,3.56,,24,7,8.5,
29-Jun-06,6,2006,6.98,0.1,,,,,,24.5,7.1,8.8,
4-Jul-06,7,2006,11.4,0.11,0.01,7.4,3.82,3.71,5.3,20.5,7.3,11.8,
5-Jul-06,7,2006,0.75,0.12,,,,,,23,7.1,6.6,
6-Jul-06,7,2006,8.8,0.08,,,,,,22,7.1,10,
10-Jul-06,7,2006,8.16,0.09,0.01,6.9,4.34,4.25,,24.5,7.1,10.8,
11-Jul-06,7,2006,12.55,0.09,,,,,,22.5,7.1,11,
12-Jul-06,7,2006,4.39,0.09,,,,,,23.5,7.5,8.8,
18-Jul-06,7,2006,10.58,0.11,0.02,6.7,5.84,5.72,,26,7.3,9,
19-Jul-06,7,2006,5.87,0.1,,,,,,26,6.9,9.5,
20-Jul-06,7,2006,7.95,0.08,,,,,,27,7.1,8.6,
26-Jul-06,7,2006,6.14,0.11,,,,,,27,7,7.5,
27-Jul-06,7,2006,7.09,0.08,0.01,7.4,4.58,4.5,,26,7.1,10,
28-Jul-06,7,2006,9.93,0.09,,,,,,24,7.3,8.8,
3-Aug-06,8,2006,6.62,0.13,0.01,7.5,4.81,4.68,5.5,22.5,7,8.6,
4-Aug-06,8,2006,11.63,0.12,,,,,,21,7.4,11,
8-Aug-06,8,2006,11.5,0.14,0.02,8.1,5.52,5.38,,21,7.2,10.5,
9-Aug-06,8,2006,4.14,0.15,,,,,,25,7.2,11.4,
10-Aug-06,8,2006,11.14,0.16,,,,,,24.5,7.2,8,
15-Aug-06,8,2006,9.69,0.11,0.01,5.5,4.29,4.18,,23,7.2,10.8,
16-Aug-06,8,2006,6.93,0.13,,,,,,23,7.4,7.3,
17-Aug-06,8,2006,2.37,0.1,,,,,,23,7.3,8.4,
21-Aug-06,8,2006,10.24,0.18,0.01,6.1,3.46,3.28,,21.5,7.2,10,
22-Aug-06,8,2006,11.18,0.2,,,,,,21,7.3,10.3,
23-Aug-06,8,2006,8.91,0.22,,,,,,21,7.3,10,
27-Aug-06,8,2006,13.74,0.21,0.02,7.6,4.09,3.87,,21.5,7.3,7.2,
28-Aug-06,8,2006,10.72,0.17,,,,,,22.5,7.3,9.8,
29-Aug-06,8,2006,11.92,0.17,,,,,,21,7.2,10.4,
6-Sep-06,9,2006,9.85,0.21,0.03,10.9,4.29,4.08,6.1,21.5,7.1,10,
7-Sep-06,9,2006,11.12,0.22,,,,,,22,7.2,11.4,
8-Sep-06,9,2006,11.85,0.16,,,,,,21,7.2,11,
12-Sep-06,9,2006,7.74,0.12,0.02,12.2,4,3.89,,24,6.9,7.6,
13-Sep-06,9,2006,10.71,0.11,,,,,,23.5,7.3,7,
18-Sep-06,9,2006,10.95,0.09,0.03,12.6,3.28,3.19,,20.5,7.1,8,
19-Sep-06,9,2006,7.76,0.13,,,,,,21,7.2,7,
20-Sep-06,9,2006,6.69,0.17,,,,,,22,7.3,7.4,
24-Sep-06,9,2006,6.26,0.13,0.02,11,3.84,3.71,,21.5,7.1,9.6,
25-Sep-06,9,2006,13.69,0.17,,,,,,20,7.1,8,
26-Sep-06,9,2006,7.5,0.44,,,,,,22.5,7.3,9,
4-Oct-06,10,2006,15.49,0.08,0.01,9.6,4.45,4.37,2.5,18.5,7.2,10,
5-Oct-06,10,2006,9.27,0.12,,,,,,18,7.3,10.6,
6-Oct-06,10,2006,9.12,0.09,,,,,,18,6.9,9.6,
10-Oct-06,10,2006,20.59,1.03,0.06,10.1,5.19,4.16,,18.5,7.1,6.3,
11-Oct-06,10,2006,20.49,1.37,,,,,,18.5,7,6.2,
12-Oct-06,10,2006,20.73,2.26,,,,,,18.5,7.1,6.9,
16-Oct-06,10,2006,15.36,1.52,0.12,14.1,6.32,4.8,,16.5,7.1,5.6,
17-Oct-06,10,2006,10.98,1.7,,,,,,16.5,7,6,
18-Oct-06,10,2006,2.98,0.22,,,,,,,,6.4,
22-Oct-06,10,2006,11.69,1.1,0.1,16.5,5.36,4.26,,19,6.9,6.2,
23-Oct-06,10,2006,12.04,0.98,,,,,,18,7,6.8,
24-Oct-06,10,2006,14.4,0.88,,,,,,18.5,6.9,5.6,
1-Nov-06,11,2006,9.66,3.63,0.21,16.8,7.36,3.73,4.9,16,6.8,7.6,
2-Nov-06,11,2006,14.81,3.64,,,,,,16,6.9,7,
3-Nov-06,11,2006,10.98,2.99,,,,,,18.5,6.9,8.2,
7-Nov-06,11,2006,12.25,3.31,0.33,19.7,7.66,4.35,,19,6.9,6.8,
8-Nov-06,11,2006,12.69,4.05,,,,,,19.5,7.3,7,
9-Nov-06,11,2006,10.83,5.63,,,,,,16.5,7.2,7.8,
13-Nov-06,11,2006,9.79,7.33,0.42,17.5,10.1,2.77,,14.5,7.1,8.3,
14-Nov-06,11,2006,12.99,6.63,,,,,,15,7.1,8,
15-Nov-06,11,2006,13.48,6.74,,,,,,14.5,7.1,8,
19-Nov-06,11,2006,13.08,6.3,0.58,18.4,9.9,3.6,,16,7,8.4,
20-Nov-06,11,2006,13.16,5.7,,,,,,16.5,7.1,8,
21-Nov-06,11,2006,11.44,4.94,,,,,,17,6.9,6.8,
27-Nov-06,11,2006,9.93,7.76,0.6,14.9,11.7,3.94,,11.5,7,9.4,
28-Nov-06,11,2006,11.56,7.11,,,,,,10.5,7.1,10.5,
29-Nov-06,11,2006,13.15,7.77,,,,,,10,7.1,12.4,
4-Dec-06,12,2006,8.71,7.03,0.74,17.2,10.04,3.01,4.3,10.5,7,14,
5-Dec-06,12,2006,12.48,7.32,,,,,,10.5,7,10,
6-Dec-06,12,2006,14.35,6.84,,,,,,10.5,7.1,10.3,
12-Dec-06,12,2006,13.02,4.12,0.82,19.5,7.8,3.68,,13,7,12.4,
13-Dec-06,12,2006,14,3.77,,,,,,14.5,6.9,9.6,
14-Dec-06,12,2006,14.72,2.78,,,,,,16,6.9,9,
17-Dec-06,12,2006,14.22,4.64,0.64,16.8,8,3.36,,10.4,7,18.5,
26-Dec-06,12,2006,10.35,2.82,0.65,18.8,4.51,1.69,,11.5,6.9,17.1,
3-Jan-07,1,2007,9.68,4.83,0.53,19.7,7.14,2.31,3.6,12.5,6.9,10,
4-Jan-07,1,2007,14.76,3.97,,,,,,13,7,10,
5-Jan-07,1,2007,14.89,6.71,,,,,,10,7.1,11,
8-Jan-07,1,2007,16.81,5.85,0.76,17.4,9.69,3.84,,10.5,7,13,
9-Jan-07,1,2007,16.08,6.59,,,,,,11,7,14,
10-Jan-07,1,2007,9.35,6.18,,,,,,11.5,7,16,
16-Jan-07,1,2007,16.06,10.5,0.7,15,15,4.5,,7,7,16.8,
17-Jan-07,1,2007,14.58,9.09,,,,,,7.5,7.2,23.5,
18-Jan-07,1,2007,10.25,7.46,,,,,,9,7,12.4,
22-Jan-07,1,2007,14.03,2.52,0.3,20,7,4.48,,9.5,6.9,20,
23-Jan-07,1,2007,11.57,1.29,,,,,,10,6.9,17.3,
24-Jan-07,1,2007,8.94,0.92,,,,,,10.5,6.9,18,
28-Jan-07,1,2007,12.35,0.65,0.08,19.5,5.6,4.95,,13,7,20.7,
29-Jan-07,1,2007,10.31,0.99,,,,,,13.5,7.1,15,
30-Jan-07,1,2007,8.55,1.8,,,,,,13.5,7.1,14.5,
6-Feb-07,2,2007,12.63,2.71,0.18,17.2,8.77,6.06,,13.5,7.1,8.9,
7-Feb-07,2,2007,10.05,3.74,,,,,,14.5,7.1,8.9,
8-Feb-07,2,2007,13.97,4.33,,,,,,15,7.1,9.8,
12-Feb-07,2,2007,16.53,5.37,0.27,17.4,10.53,5.16,4.2,14.5,7.2,8.6,
13-Feb-07,2,2007,16.59,4.84,,,,,,14,7.2,8.1,
14-Feb-07,2,2007,15.31,5.14,,,,,,14,7.1,8,
20-Feb-07,2,2007,15.79,1.83,0.39,19.1,6.79,4.96,,15,7.1,12,
21-Feb-07,2,2007,15.91,1.78,,,,,,15,7.1,10.8,
22-Feb-07,2,2007,15.04,1.77,,,,,,14,7.1,12.4,
25-Feb-07,2,2007,16.17,1.21,0.37,17.6,5.47,4.26,,13.5,7.2,16,
26-Feb-07,2,2007,15.86,1.07,,,,,,13,7.2,14.7,
27-Feb-07,2,2007,10.04,1.13,,,,,,13,7.3,12,
5-Mar-07,3,2007,16.19,0.43,0.13,16.9,3.43,3,,16,7.1,8.4,
6-Mar-07,3,2007,16.89,0.49,,,,,,17,7.2,12,
7-Mar-07,3,2007,11.81,0.53,,,,,,17,7.2,10.8,
13-Mar-07,3,2007,15.56,0.56,,,,,,21,7.1,9.1,
14-Mar-07,3,2007,11.21,0.97,0.4,14.2,5.54,4.57,,20.5,7.1,11.6,
15-Mar-07,3,2007,15.79,0.97,,,,,,19,7.1,12.8,
20-Mar-07,3,2007,13.27,1.04,0.45,13.9,4.3,3.26,,19,7.2,11.5,
21-Mar-07,3,2007,9.95,0.64,,,,,,18.5,7.1,13,
22-Mar-07,3,2007,13.18,0.29,,,,,,17,7.1,17.9,
25-Mar-07,3,2007,15.59,0.55,0.19,12.5,5.03,4.48,3.2,19,7.2,18.5,
26-Mar-07,3,2007,14.6,0.78,,,,,,18.5,7.1,14,
27-Mar-07,3,2007,13.28,2.5,,,,,,15,7.3,13,
2-Apr-07,4,2007,7.81,0.58,0.25,11.8,7.88,7.3,3.2,17,7.2,12.9,
9-Apr-07,4,2007,12.55,0.4,0.1,12.4,3.84,3.44,,19,7.3,10.4,1124
16-Apr-07,4,2007,13.36,0.4,0.07,12.8,1.27,,,15.8,7.1,10.5,1038
23-Apr-07,4,2007,17.19,0.29,0.08,12,1.47,1.18,,15.5,7.2,8.6,1093
1-May-07,5,2007,6.66,0.2,0.02,12.2,2.77,2.57,3.6,19.8,7.2,9.6,1088
6-May-07,5,2007,14.36,0.16,0.03,10.7,2.58,2.42,,17.9,7.3,10.5,1164
7-May-07,5,2007,9.48,0.21,,,,,,21.7,7.1,8,
8-May-07,5,2007,10.47,0.21,,,,,,22.1,7.2,8.5,
16-May-07,5,2007,10.61,0.11,0.06,8.1,3.2,3.08,,18.1,7.3,9.5,1101
17-May-07,5,2007,6.43,0.11,,,,,,21.4,7.3,7.9,
18-May-07,5,2007,12.09,0.18,,,,,,19.4,7.3,9.1,
20-May-07,5,2007,10.18,0.14,0.04,8.2,1.85,1.71,,20.5,7.4,10.5,1090
21-May-07,5,2007,9.95,0.14,,,,,,19.2,7.4,8.5,
22-May-07,5,2007,9.5,0.12,,,,,,19.9,7.4,9.9,
29-May-07,5,2007,11.4,0.14,0.02,6.1,1.59,1.45,,20.4,7.3,8.6,1108
30-May-07,5,2007,7.09,0.16,,,,,,20.7,7.2,9,
31-May-07,5,2007,10.2,0.11,,,,,,19.5,7.3,6.8,
4-Jun-07,6,2007,11.21,0.19,0.03,6.5,2.89,2.7,4.5,21.1,7.3,9,
5-Jun-07,6,2007,9.03,0.15,,,,,,20.7,7.3,8.5,
6-Jun-07,6,2007,11.34,0.09,,,,,,18.7,7.3,9.1,
11-Jun-07,6,2007,9.53,0.11,0.02,6.2,2.71,2.6,,20.6,7.2,9.3,1094
12-Jun-07,6,2007,4.08,0.13,,,,,,23.4,7.1,6.4,
13-Jun-07,6,2007,8.34,0.15,,,,,,24.5,7.2,9,
18-Jun-07,6,2007,9.52,0.13,0.01,6.2,2.51,2.38,,22.9,7.2,8.6,1045
19-Jun-07,6,2007,9.08,0.12,,,,,,23.3,7.1,8.1,
20-Jun-07,6,2007,11.38,0.15,,,,,,22.1,7.2,8.4,
25-Jun-07,6,2007,9.7,0.1,0.01,6.2,3.07,2.97,,20.9,7.2,9.4,1009
26-Jun-07,6,2007,8.82,0.13,,,,,,21.6,7.3,8.4,
27-Jun-07,6,2007,9.68,0.12,,,,,,21.5,7.2,8.4,
4-Jul-07,7,2007,10.16,0.08,0.02,7.4,3.6,3.52,10.1,22.5,7.2,9,
5-Jul-07,7,2007,8.78,0.1,,,,,,24.9,7.1,9.2,1021
6-Jul-07,7,2007,7.6,0.12,,,,,,25.3,7,10.2,
10-Jul-07,7,2007,8.14,0.07,0.01,9.3,2.9,2.83,,22.7,7,9,
11-Jul-07,7,2007,8.97,0.07,,,,,,22.1,7,9,958
12-Jul-07,7,2007,5.81,0.14,,,,,,23.2,7.1,7.9,
17-Jul-07,7,2007,8.91,0.16,0.01,18.4,2.6,2.44,,22.7,6.9,8.5,933
18-Jul-07,7,2007,11.14,0.09,,,,,,23,7.2,8,
19-Jul-07,7,2007,9.29,0.12,,,,,,21.8,7,8.8,
