Date,Month,Year,pH,Flow,Temp,Flow_gal,TP,TSS,NH3,TKN,NO2,NO3
12/29/1999,12,1999,7,40,21,40120000,,11,19.9,,,
12/30/1999,12,1999,7.5,40,21,40250000,,11,20.1,,,
12/31/1999,12,1999,7.15,43,20,42940000,,10,20.6,,,
1/1/2000,1,2000,7.21,41,20.7,41190000,,11,20,,,
1/2/2000,1,2000,7.34,41,19.6,41250000,,11,17.3,,,
1/3/2000,1,2000,7.21,41,19.5,41250000,,7,18.7,,,
1/4/2000,1,2000,7.22,40,20.6,40310000,,12,18.6,,,
1/5/2000,1,2000,7.37,40,22.2,39690000,,10,20.7,,,
1/6/2000,1,2000,7.31,40,20.1,39560000,0.65,9,21.6,24.4,0.02,0.16
1/7/2000,1,2000,7.09,40,21.5,39940000,,11,23.1,,,
1/8/2000,1,2000,7.18,40,21.5,40440000,,11,20.8,,,
1/9/2000,1,2000,7.21,41,20.9,40940000,,14,20.7,,,
1/10/2000,1,2000,7.19,43,20.2,42870000,,12,20.3,,,
1/11/2000,1,2000,7.25,45,22,44620000,,6,20.9,,,
1/12/2000,1,2000,7.46,42,20.5,41690000,0.7,10,21.7,24.8,0.09,0.08
1/13/2000,1,2000,7.34,41,19.4,40810000,,9,20.4,,,
1/14/2000,1,2000,7.44,40,19.8,40310000,,8,21.3,,,
1/15/2000,1,2000,7.19,43,20.7,43190000,,9,21.5,,,
1/16/2000,1,2000,7.3,49,20.3,48620000,,11,20.7,,,
1/17/2000,1,2000,7.47,45,20,44560000,,10,17.7,,,
1/18/2000,1,2000,7.08,52,20.6,52000000,,8,18.5,,,
1/19/2000,1,2000,7.03,46,21.6,46060000,0.5,6,18.5,20.8,0.12,0.12
1/20/2000,1,2000,7.31,44,20.5,44250000,,6,18.9,,,
1/21/2000,1,2000,7.36,44,20.6,43560000,,6,19.8,,,
1/22/2000,1,2000,7.28,45,21.3,44500000,,5,19.9,,,
1/23/2000,1,2000,7.34,65,20,65120000,,9,19.9,,,
1/24/2000,1,2000,7.25,123,18.2,122870000,,10,15.8,,,
1/25/2000,1,2000,6.65,83,19.9,82620000,0.85,9,6.6,9.1,0.33,1.49
1/26/2000,1,2000,7.2,62,20,61940000,,10,10.8,,,
1/27/2000,1,2000,7.15,55,21.3,54750000,,9,14.1,,,
1/28/2000,1,2000,7.18,53,21,53250000,,10,17.2,,,
1/29/2000,1,2000,7.32,51,19.5,51250000,,7,17.1,,,
1/30/2000,1,2000,7.34,54,20,54120000,,6,18.1,,,
1/31/2000,1,2000,7.08,50,19.4,50380000,,10,17.4,,,
2/1/2000,2,2000,7.12,50,20,50060000,,6,17,19.2,0.1,0.3
2/2/2000,2,2000,6.91,47,20.3,46750000,,8,19.3,,,
2/3/2000,2,2000,7.34,47,19.3,46940000,,6,19.7,,,
2/4/2000,2,2000,7.1,47,20,46620000,,11,21.4,,,
2/5/2000,2,2000,7.2,47,19.6,47190000,,8,19.8,,,
2/6/2000,2,2000,7.17,48,19.2,48000000,,8,18.6,,,
2/7/2000,2,2000,7.24,46,20.6,46060000,0.67,9,18,20.9,0.2,0.27
2/8/2000,2,2000,7.25,44,21.5,43810000,,9,18.2,,,
2/9/2000,2,2000,7.21,46,20.6,46000000,,8,19.3,,,
2/10/2000,2,2000,7.2,50,20,49560000,,6,19.9,,,
2/11/2000,2,2000,7.35,65,19.9,64690000,,8,21.1,,,
2/12/2000,2,2000,6.93,81,18,80690000,,10,18.5,,,
2/13/2000,2,2000,7.12,107,18,106940000,,11,9.7,,,
2/14/2000,2,2000,7.12,124,17.7,124000000,,12,10.1,,,
2/15/2000,2,2000,7.16,105,19.3,104690000,,15,6.3,,,
2/16/2000,2,2000,7.16,88,17.5,87690000,,12,8.4,,,
2/17/2000,2,2000,7.2,70,18,70370000,1.53,19,10.5,13.3,0.57,0.39
2/18/2000,2,2000,7.3,63,19,63190000,,13,12,,,
2/19/2000,2,2000,7.12,59,19.7,59380000,,9,14,,,
2/20/2000,2,2000,7.2,59,20,58940000,,10,14,,,
2/21/2000,2,2000,7.2,61,19,61370000,,7,13.5,,,
2/22/2000,2,2000,7.42,64,19.8,64370000,,10,12.8,,,
2/23/2000,2,2000,7.15,95,18,94690000,,10,13.8,,,
2/24/2000,2,2000,7.09,73,18,72810000,1.2,9,8,10.1,0.7,1.2
2/25/2000,2,2000,7.41,66,18.5,66440000,,8,10.8,,,
2/26/2000,2,2000,7.41,64,20.2,64000000,,9,11.9,,,
2/27/2000,2,2000,7.06,89,18.8,88810000,,11,13.2,,,
2/28/2000,2,2000,7.4,73,19,72560000,,11,10.5,,,
2/29/2000,2,2000,7.4,68,19,68250000,,7,8.3,,,
3/1/2000,3,2000,7.16,68,20,68250000,1.27,10,12.8,15.4,0.45,0.7
3/2/2000,3,2000,7.36,65,19,64870000,,9,14.5,,,
3/3/2000,3,2000,7.26,64,19.9,63560000,,11,14.1,,,
3/4/2000,3,2000,7.28,63,20.4,63370000,,9,12.9,,,
3/5/2000,3,2000,7.21,77,17.2,77310000,,9,13.8,,,
3/6/2000,3,2000,7.38,67,18.5,66560000,1.25,5,11,13.5,0.4,0.36
3/7/2000,3,2000,7.36,62,18.4,62440000,,7,12.9,,,
3/8/2000,3,2000,7.31,70,16.7,70250000,,10,13.2,,,
3/9/2000,3,2000,7.2,75,18.5,75000000,,10,12.9,,,
3/10/2000,3,2000,7.41,69,18.8,68690000,,10,10.6,,,
3/11/2000,3,2000,7.32,64,20.4,63940000,,12,12.7,,,
3/12/2000,3,2000,7.34,62,20.5,62250000,,13,13.3,,,
3/13/2000,3,2000,7.37,58,19.7,58440000,,9,13,,,
3/14/2000,3,2000,7.46,58,20.6,57690000,1.69,9,13.3,15.8,0.55,0.26
3/15/2000,3,2000,7.48,55,21.3,55000000,,7,14.2,,,
3/16/2000,3,2000,7.53,55,20.4,55120000,,13,15.4,,,
3/17/2000,3,2000,7.38,53,22,52940000,,10,15.3,,,
3/18/2000,3,2000,7.4,53,22.2,53060000,,8,16.6,,,
3/19/2000,3,2000,7.47,53,21.5,53440000,,13,16,,,
3/20/2000,3,2000,7.39,51,20,51370000,1.31,6,13.8,15.8,0.78,0.42
3/21/2000,3,2000,7.1,50,23,50310000,,7,16,,,
3/22/2000,3,2000,7.75,49,21,48620000,,6,17.2,,,
3/23/2000,3,2000,7.3,48,20.7,48310000,,4,17,,,
3/24/2000,3,2000,7.05,48,20.9,48370000,,8,17.5,,,
3/25/2000,3,2000,7.26,49,20.3,48810000,,6,17,,,
3/26/2000,3,2000,7.37,49,21.5,49120000,,10,16.4,,,
3/27/2000,3,2000,7.38,48,19.6,48250000,,28,16.8,,,
3/28/2000,3,2000,7.4,,20.1,0,,11,16.2,,,
3/29/2000,3,2000,7.4,52,22,52060000,1.04,9,17,,0.68,0.78
3/30/2000,3,2000,7.57,48,23,47940000,,10,18.4,,,
3/31/2000,3,2000,7.57,49,21.1,49310000,,7,16.7,,,
4/1/2000,4,2000,7.39,49,21.8,49370000,,8,18.3,,,
4/2/2000,4,2000,7.36,50,23.7,50190000,,12,15.4,,,
4/3/2000,4,2000,7.45,49,21.9,48500000,0.44,9,14.8,17.1,1.01,0.82
4/4/2000,4,2000,7.39,46,21.7,46310000,,11,15.7,,,
4/5/2000,4,2000,7.54,48,21.2,47560000,,9,17.7,,,
4/6/2000,4,2000,7.51,48,21.4,47870000,,8,17.6,,,
4/7/2000,4,2000,7.49,48,21.5,48310000,,8,15.6,,,
4/8/2000,4,2000,7.48,48,22,48250000,,6,14.8,,,
4/9/2000,4,2000,7.37,49,22.2,49120000,,15,13.7,,,
4/10/2000,4,2000,7.44,47,21.6,46500000,,15,13.2,,,
4/11/2000,4,2000,7.51,46,23,46060000,0.57,10,15.5,17.7,0.68,1.44
4/12/2000,4,2000,7.62,46,23,46120000,,6,16.9,,,
4/13/2000,4,2000,7.45,52,23,52310000,,10,16.7,,,
4/14/2000,4,2000,7.35,53,22.5,53440000,,8,17.5,,,
4/15/2000,4,2000,7.54,47,22.2,47120000,,9,16.8,,,
4/16/2000,4,2000,7.43,48,22,48120000,,11,17.3,,,
4/17/2000,4,2000,7.35,51,20,51060000,,5,13.3,,,
4/18/2000,4,2000,7.54,49,21,48560000,0.92,8,14.4,16.8,0.82,1.53
4/19/2000,4,2000,7.63,48,22,47620000,,7,12.8,,,
4/20/2000,4,2000,7.53,50,21,49690000,,,,,,
4/21/2000,4,2000,7.5,62,21.8,61810000,,10,14.5,,,
4/22/2000,4,2000,7.24,58,21.2,57500000,,8,15.1,,,
4/23/2000,4,2000,7.36,52,22,51810000,,7,12.5,,,
4/24/2000,4,2000,7.36,49,22.1,48690000,1.3,13,14,16.6,0.78,1.74
4/25/2000,4,2000,7.39,47,21.5,47310000,,11,14.7,,,
4/26/2000,4,2000,7.4,47,22.5,46750000,,13,15.6,,,
4/27/2000,4,2000,7.52,47,21.4,47310000,,16,16.1,,,
4/28/2000,4,2000,7.38,47,21.4,46810000,,17,16.6,,,
4/29/2000,4,2000,7.15,45,22,44560000,,13,17.2,,,
4/30/2000,4,2000,7.42,49,23.8,48940000,,14,15.7,,,
5/1/2000,5,2000,7.5,48,22.5,47620000,1.85,15,16,19.2,0.74,1.65
5/2/2000,5,2000,7.55,48,22.8,47690000,,14,15.6,,,
5/3/2000,5,2000,7.29,46,22.8,45940000,,9,16.9,,,
5/4/2000,5,2000,7.2,44,22.6,43750000,,10,17.8,,,
5/5/2000,5,2000,7.36,44,22,44000000,,15,16.9,,,
5/6/2000,5,2000,7.21,47,22,46880000,,11,16.4,,,
5/7/2000,5,2000,7.13,52,21,51620000,,9,16.2,,,
5/8/2000,5,2000,7.41,52,22,51620000,,11,16.3,,,
5/9/2000,5,2000,7.38,49,22.3,49060000,0.58,10,16.3,18.8,1.34,2.85
5/10/2000,5,2000,7.19,48,21.6,47750000,,8,13.9,,,
5/11/2000,5,2000,7.03,47,21.4,46690000,,10,14.4,,,
5/12/2000,5,2000,7.17,47,21.5,47440000,,11,14.6,,,
5/13/2000,5,2000,7.24,48,21.8,48310000,,10,14.1,,,
5/14/2000,5,2000,,50,,50000000,,14,13.7,,,
5/15/2000,5,2000,7.12,51,21.6,50690000,,14,13.3,,,
5/16/2000,5,2000,6.93,45,22.1,45310000,0.95,8,12.4,15,0.94,3.9
5/17/2000,5,2000,7.27,46,22.6,46310000,,9,18,,,
5/18/2000,5,2000,7.18,44,23.7,43750000,,10,18.6,,,
5/19/2000,5,2000,7.23,44,24.5,44060000,,23,22.4,,,
5/20/2000,5,2000,7.04,45,23.9,44810000,,9,14.2,,,
5/21/2000,5,2000,6.98,45,25,44870000,,13,18.7,,,
5/22/2000,5,2000,7.2,44,25.5,44310000,,13,19,,,
5/23/2000,5,2000,7.31,43,25,43190000,1.09,8,14.6,16.4,0.24,0.23
5/24/2000,5,2000,7.26,45,25,44560000,,24,15.8,,,
5/25/2000,5,2000,7.34,43,23.1,43060000,,11,15.3,,,
5/26/2000,5,2000,7.28,43,23.9,43310000,,11,19.5,,,
5/27/2000,5,2000,6.86,43,24.2,43310000,,10,17,,,
5/28/2000,5,2000,6.87,42,24.5,41560000,,11,17.5,,,
5/29/2000,5,2000,7.33,45,23.6,44560000,,10,15.9,,,
5/30/2000,5,2000,7.09,44,23.5,44440000,,10,17.9,,,
5/31/2000,5,2000,7.31,43,24.2,43190000,0.7,8,17,20.1,0.55,0.83
6/1/2000,6,2000,7.29,41,24.7,41250000,,9,21.3,,,
6/2/2000,6,2000,7.33,42,24.1,41500000,,10,23.6,,,
6/3/2000,6,2000,6.45,42,23.8,42400000,,9,23.6,,,
6/4/2000,6,2000,6.9,44,24,43800000,,10,17.2,,,
6/5/2000,6,2000,6.9,44,24.5,44000000,,12,16.6,,,
6/6/2000,6,2000,7.08,45,25,44900000,0.86,12,16.5,19.2,1.55,1.5
6/7/2000,6,2000,7.25,45,24,44500000,,12,17.6,,,
6/8/2000,6,2000,7.43,44,23.5,44200000,,12,17.9,,,
6/9/2000,6,2000,7.33,42,23.5,42200000,,10,18.7,,,
6/10/2000,6,2000,7.33,42,24.2,42200000,,12,17.1,,,
6/11/2000,6,2000,7.02,43,24.5,43100000,,13,17.5,,,
6/12/2000,6,2000,7.15,41,25,41300000,1.23,8,17.2,19.9,1.23,1.55
6/13/2000,6,2000,7.39,41,25.5,41400000,,8,16.8,,,
6/14/2000,6,2000,7.52,41,26.7,40500000,,10,19.2,,,
6/15/2000,6,2000,7.39,42,25.9,42300000,,10,19.8,,,
6/16/2000,6,2000,7.26,42,24.8,42250000,,9,18.8,,,
6/17/2000,6,2000,7.14,42,24.6,42250000,,11,18.1,,,
6/18/2000,6,2000,7.1,42,24,41500000,,12,18.1,,,
6/19/2000,6,2000,7.21,41,24.5,41310000,,10,18,20.6,0.2,1.3
6/20/2000,6,2000,7.37,41,25.5,41310000,,8,18.4,,,
6/21/2000,6,2000,7.21,41,25.6,40630000,,8,18.3,,,
6/22/2000,6,2000,7.31,42,25.4,41870000,,10,18.4,,,
6/23/2000,6,2000,7.23,41,24.6,40560000,,8,18.3,,,
6/24/2000,6,2000,7.27,41,24.9,40810000,,11,19,,,
6/25/2000,6,2000,7.2,40,25,40120000,,16,18,,,
6/26/2000,6,2000,7.31,41,24.4,40630000,1.2,14,16.6,19.6,1.71,1.85
6/27/2000,6,2000,7.3,41,25.1,40500000,,12,18.2,,,
6/28/2000,6,2000,7.33,41,25.5,41400000,,21,20.1,,,
6/29/2000,6,2000,7.3,41,25.2,41370000,,14,21.5,,,
6/30/2000,6,2000,7.41,41,25,40560000,,12,21.6,,,
7/1/2000,7,2000,7.14,39,24.7,39440000,,9,20.2,,,
7/2/2000,7,2000,7.17,39,24.7,38940000,,9,20.1,,,
7/3/2000,7,2000,7.22,39,23.5,39310000,,8,19.4,,,
7/4/2000,7,2000,7.21,41,24.6,40940000,,9,19.5,,,
7/5/2000,7,2000,7.27,41,24,41060000,0.72,11,18.8,21.2,1.06,0.07
7/6/2000,7,2000,7.38,41,24,40500000,,5,15.6,,,
7/7/2000,7,2000,7.36,41,24.1,40810000,,8,18.7,,,
7/8/2000,7,2000,7.27,41,25,41000000,,10,18,,,
7/9/2000,7,2000,7.17,41,26,41000000,,13,15.4,,,
7/10/2000,7,2000,7.21,41,24.5,41370000,,9,15.9,,,
7/11/2000,7,2000,7.21,43,24.9,43370000,1.07,9,16.2,18.7,2.5,0.18
7/12/2000,7,2000,7.26,43,24.7,43440000,,9,17.4,,,
7/13/2000,7,2000,7.35,43,25,43000000,,10,17.6,,,
7/14/2000,7,2000,7.27,42,25.1,42120000,,8,16.3,,,
7/15/2000,7,2000,7.35,41,25.1,41440000,,8,17.1,,,
7/16/2000,7,2000,7.21,41,24.5,41440000,,10,15.4,,,
7/17/2000,7,2000,7.23,41,24.6,40690000,,13,15.7,,,
7/18/2000,7,2000,7.24,41,25.3,40870000,0.86,8,15.7,18.3,2.54,1.64
7/19/2000,7,2000,7.32,41,24.9,40560000,,8,16.9,,,
7/20/2000,7,2000,7.34,41,25.3,40750000,,6,17,,,
7/21/2000,7,2000,7.39,41,25,40560000,,8,17.4,,,
7/22/2000,7,2000,7.37,42,25.4,41690000,,9,17.4,,,
7/23/2000,7,2000,7.32,41,25.5,41060000,,11,16.3,,,
7/24/2000,7,2000,7.23,41,25.7,40500000,,10,15.7,,,
7/25/2000,7,2000,7.36,40,24.9,39690000,1.14,9,16.4,19,1.28,1.9
7/26/2000,7,2000,7.38,41,25.4,40690000,,11,17.2,,,
7/27/2000,7,2000,7.38,41,25.4,40690000,,12,18.3,,,
7/28/2000,7,2000,7.32,41,25.7,40690000,,13,18.6,,,
7/29/2000,7,2000,7.38,41,26.1,41250000,,12,18.2,,,
7/30/2000,7,2000,7.23,41,26.3,40500000,,14,17.4,,,
7/31/2000,7,2000,7.19,41,26.2,41060000,,15,16.9,,,
8/1/2000,8,2000,7.4,39,26,38750000,,11,17.1,,,
8/2/2000,8,2000,7.32,41,26.8,41120000,,9,18.3,,,
8/3/2000,8,2000,7.41,41,26,41120000,0.96,10,18.7,21.4,0.96,2.04
8/4/2000,8,2000,7.13,40,25.7,40370000,,11,18.1,,,
8/5/2000,8,2000,7.15,40,26.2,40310000,,10,17.4,,,
8/6/2000,8,2000,7.17,41,26.6,40810000,,13,17.1,,,
8/7/2000,8,2000,7.24,39,25.4,39250000,,11,16.2,,,
8/8/2000,8,2000,7.29,40,25.4,40000000,1.44,11,16.2,19.6,1.33,4.5
8/9/2000,8,2000,7.3,39,25.4,38690000,,9,20.1,,,
8/10/2000,8,2000,7.29,39,25.6,38870000,,10,19.2,,,
8/11/2000,8,2000,7.38,40,25.8,39810000,,11,21.7,,,
8/12/2000,8,2000,7.4,39,26,39370000,,9,20.9,,,
8/13/2000,8,2000,7.11,40,26.2,40120000,,10,19.8,,,
8/14/2000,8,2000,7.05,39,26.5,39370000,,9,19.4,,,
8/15/2000,8,2000,7.43,40,26.4,39750000,,8,20,,,
8/16/2000,8,2000,7.3,40,26.6,40310000,,11,21.4,,,
8/17/2000,8,2000,7.33,41,26.5,40750000,1.68,11,21,23.8,0.18,<0.50
8/18/2000,8,2000,7.26,40,26,39620000,,12,21.2,,,
8/19/2000,8,2000,7.08,40,26,40000000,,10,20.4,,,
8/20/2000,8,2000,7.16,40,26,40310000,,8,17.1,,,
8/21/2000,8,2000,7.21,40,26.3,40060000,1.4,8,19.6,22,0.3,0.6
8/22/2000,8,2000,7.2,39,26.8,38870000,,11,19.2,,,
8/23/2000,8,2000,7.21,40,25.2,39810000,,9,19.7,,,
8/24/2000,8,2000,7.38,40,25.4,39560000,,8,18.6,,,
8/25/2000,8,2000,7.21,40,26.4,40120000,,11,,,,
8/26/2000,8,2000,7.41,41,26.2,40810000,,11,20,,,
8/27/2000,8,2000,7.22,40,25.5,39560000,,11,18.8,,,
8/28/2000,8,2000,7.13,,25.8,0,,12,18.5,,,
8/29/2000,8,2000,7.36,41,25,40560000,,11,18.3,,,
8/30/2000,8,2000,7.43,41,23.8,41060000,,9,19.4,,,
8/31/2000,8,2000,7.35,42,25.5,41750000,1,9,22,24.8,0.51,0.78
9/1/2000,9,2000,7.29,43,24.9,43120000,,9,21.6,,,
9/2/2000,9,2000,7.48,42,25.4,42440000,,11,22.1,,,
9/3/2000,9,2000,7.26,40,25.1,40120000,,12,20.9,,,
9/4/2000,9,2000,7.25,44,25.5,43560000,,9,20.8,,,
9/5/2000,9,2000,7.29,40,25.5,40310000,,8,21.4,,,
9/6/2000,9,2000,7.03,41,25.8,41120000,,7,20.3,,,
9/7/2000,9,2000,7.35,40,26.9,40000000,1.4,7,22.6,24.8,0.04,<0.50
9/8/2000,9,2000,7.34,40,25.6,39750000,,8,21.6,,,
9/9/2000,9,2000,7.29,41,26.3,41310000,,7,22.1,,,
9/10/2000,9,2000,7.26,41,25.8,41190000,,9,21.4,,,
9/11/2000,9,2000,7.17,41,26,41250000,,8,20.1,,,
9/12/2000,9,2000,7.32,40,26.1,40000000,,7,21.1,,,
9/13/2000,9,2000,7.31,41,26.6,41000000,,6,22,,,
9/14/2000,9,2000,7.35,41,26,40560000,1.14,7,21.4,23.8,0.53,0.66
9/15/2000,9,2000,7.25,41,26.1,40690000,,6,21,,,
9/16/2000,9,2000,7.19,40,26.8,40060000,,5,20.8,,,
9/17/2000,9,2000,7.26,41,27.9,40870000,,8,20.4,,,
9/18/2000,9,2000,7.21,43,26.5,42750000,,6,19.6,,,
9/19/2000,9,2000,7.3,39,26.8,39060000,,7,19.8,,,
9/20/2000,9,2000,7.2,41,26.9,41190000,,6,20.7,,,
9/21/2000,9,2000,7.13,39,25.5,39120000,1.16,5,23.1,25.3,0.6,0.48
9/22/2000,9,2000,7.26,41,25.2,40630000,,5,20.4,,,
9/23/2000,9,2000,7.21,41,26,40630000,,7,20.6,,,
9/24/2000,9,2000,7.28,40,26,40250000,,6,19.3,,,
9/25/2000,9,2000,7.17,40,26.4,40190000,,5,18.4,,,
9/26/2000,9,2000,7.26,40,25.5,39690000,0.92,3,16.2,18.5,0.83,0.7
9/27/2000,9,2000,7.24,39,25.5,39370000,,3,19.2,,,
9/28/2000,9,2000,7.2,38,25,38440000,,4,20.1,,,
9/29/2000,9,2000,7.25,40,26,39560000,,4,20.8,,,
9/30/2000,9,2000,7.35,40,26,40370000,,5,17.3,,,
10/1/2000,10,2000,7.32,40,26.6,39750000,,8,19.2,,,
10/2/2000,10,2000,7.17,42,25.8,42190000,,2,17.5,,,
10/3/2000,10,2000,7.29,40,25.4,40190000,,6,17.5,,,
10/4/2000,10,2000,7.27,39,25.2,39370000,,6,21.1,,,
10/5/2000,10,2000,7.14,39,25.4,38940000,0.94,6,20.9,23.9,1,0.86
10/6/2000,10,2000,7.23,40,25.2,39620000,,5,19.5,,,
10/7/2000,10,2000,7.34,40,24.9,39560000,,6,20.4,,,
10/8/2000,10,2000,7.17,40,25.2,39560000,,5,19.8,,,
10/9/2000,10,2000,7.15,40,24.4,40440000,,5,18.8,,,
10/10/2000,10,2000,7.23,40,23.7,40440000,0.88,5,18.5,21.2,0.86,1.34
10/11/2000,10,2000,7.29,40,23.5,40370000,,7,19.2,,,
10/12/2000,10,2000,7.33,40,24,39690000,,6,19.5,,,
10/13/2000,10,2000,7.29,40,24.5,39620000,,7,19.3,,,
10/14/2000,10,2000,7.35,40,24.6,40190000,,6,19,,,
10/15/2000,10,2000,7.1,41,25.4,40690000,,7,17.9,,,1.57
10/16/2000,10,2000,7.16,41,24.9,41370000,,7,17.1,,0.9,1.36
10/17/2000,10,2000,7.11,40,24.8,39500000,0.9,6,17.2,19.6,1,1.51
10/18/2000,10,2000,7.16,40,24.5,40440000,,7,16.8,,,
10/19/2000,10,2000,7.19,40,24.8,40440000,,7,18.3,,,1.39
10/20/2000,10,2000,7.32,40,24.9,40100000,,8,18.3,,,1.68
10/21/2000,10,2000,7.1,26,24.9,26310000,,7,18.6,,,
10/22/2000,10,2000,7.34,43,23.5,42690000,,12,18.7,,,1.74
10/23/2000,10,2000,7.17,41,24,41060000,,12,18.3,,,
10/24/2000,10,2000,7.2,38,24.3,38370000,1.08,10,17.5,20.5,0.77,1.54
10/25/2000,10,2000,7.21,40,23.5,39560000,,7,19.4,,,
10/26/2000,10,2000,7.24,44,23.2,44250000,,5,20.3,,,
10/27/2000,10,2000,7.16,43,23.6,42870000,,7,18.4,,,
10/28/2000,10,2000,7.16,39,23.8,39440000,,6,16.3,,,
10/29/2000,10,2000,7.3,45,23.2,45310000,,4,15.8,,,
10/30/2000,10,2000,7.17,45,22.3,45370000,,6,14.8,,,
10/31/2000,10,2000,7.28,42,23.3,41870000,,7,14.8,,,
11/1/2000,11,2000,7.11,42,23.3,42190000,,7,15.1,,,
11/2/2000,11,2000,7.1,41,23.7,40560000,0.7,7,17.2,19.8,1.7,1.76
11/3/2000,11,2000,7.3,41,23.6,41190000,,8,18.2,,,
11/4/2000,11,2000,7.05,44,23.8,43690000,,8,17.3,,,
11/5/2000,11,2000,7.27,45,23.9,44560000,,11,16.3,,,
11/6/2000,11,2000,7.25,42,23.3,42370000,0.76,6,15.9,19,1.48,2.38
11/7/2000,11,2000,7.27,41,23.2,40940000,,7,14.7,,,2.12
11/8/2000,11,2000,7.35,39,23.2,39060000,,7,14.9,,,
11/9/2000,11,2000,7.22,39,22.4,39370000,,7,15.3,,,
11/10/2000,11,2000,7.17,41,22.2,41250000,,7,14.6,,,
11/11/2000,11,2000,7.33,42,22.5,42310000,,5,15.2,,,
11/12/2000,11,2000,7.22,43,22.3,42560000,,7,14.5,,,
11/13/2000,11,2000,7.17,42,21.5,41620000,,5,14.5,,,
11/14/2000,11,2000,7.23,41,21.6,40940000,0.66,6,13,14.9,2.44,2.44
11/15/2000,11,2000,7.3,42,21.8,42000000,,4,15.2,,,
11/16/2000,11,2000,7.15,40,21.2,39940000,,6,16.1,,,
11/17/2000,11,2000,7.2,41,21.9,41120000,,4,16.2,,,
11/18/2000,11,2000,7.11,41,21.9,41370000,,5,16,,,
11/19/2000,11,2000,7.21,43,22,43120000,,6,16.6,,,
11/20/2000,11,2000,7.19,41,21.6,41060000,0.88,7,16,18.3,1.7,2.32
11/21/2000,11,2000,7.17,41,21,41060000,,6,16,,,
11/22/2000,11,2000,7.23,42,21,41560000,,5,16.2,,,
11/23/2000,11,2000,7.16,43,21,42940000,,4,17.1,,,
11/24/2000,11,2000,7.2,40,21.2,39690000,,7,15.3,,,
11/25/2000,11,2000,7.42,41,21,40750000,,5,15.7,,,
11/26/2000,11,2000,7.28,42,21.7,42190000,,6,17.9,,,
11/27/2000,11,2000,7.22,41,20.1,40940000,,6,17,,,
11/28/2000,11,2000,7.32,40,20.6,40000000,2.26,6,16.5,18.9,0.92,2.41
11/29/2000,11,2000,7.22,42,21.4,42440000,,6,18,,,
11/30/2000,11,2000,7.4,40,21,39500000,,5,17.9,,,
12/1/2000,12,2000,7.29,41,21.2,40630000,,7,17.6,,,
12/2/2000,12,2000,7.38,42,21.2,42310000,,9,18,,,
12/3/2000,12,2000,7.19,42,21,41940000,,8,18.3,,,
12/4/2000,12,2000,7.25,40,21.2,40370000,,8,17.9,,,
12/5/2000,12,2000,7.2,40,20,39690000,,7,17.9,,,
12/6/2000,12,2000,7.52,40,19.4,39690000,,5,20.2,,,
12/7/2000,12,2000,7.36,39,20.8,39250000,1.96,5,19.1,21.5,1.12,2.92
12/8/2000,12,2000,7.35,40,21.5,40440000,,6,20.2,,,
12/9/2000,12,2000,7.38,41,21.8,40940000,,6,19.5,,,
12/10/2000,12,2000,7.43,41,21.4,41440000,,8,18.5,,,
12/11/2000,12,2000,7.39,41,20.9,40690000,,8,18.5,,,
12/12/2000,12,2000,7.4,40,20.7,40000000,1.6,9,17.4,20,0.52,2.62
12/13/2000,12,2000,7.29,40,21.1,40190000,,7,19.2,,,
12/14/2000,12,2000,7.32,47,20.5,46750000,,7,18.5,,,
12/15/2000,12,2000,7.34,44,20.9,43810000,,7,18.6,,,
12/16/2000,12,2000,7.42,44,20.3,43620000,,8,17,,,
12/17/2000,12,2000,7.39,42,21.1,42190000,,10,17.4,,,
12/18/2000,12,2000,7.41,41,20.1,41370000,,7,17.2,,,
12/19/2000,12,2000,7.32,41,20.5,41120000,0.84,6,17.1,19.5,0.4,2.53
12/20/2000,12,2000,7.37,41,21,40870000,,8,18.3,,,
12/21/2000,12,2000,7.3,41,20.6,40750000,,5,18.5,,,
12/22/2000,12,2000,7.28,42,20.6,42120000,,7,18.5,,,
12/23/2000,12,2000,7.28,42,20.8,41560000,,8,18.5,,,
12/24/2000,12,2000,7.35,42,21,41810000,,10,18.4,,,
12/25/2000,12,2000,7.48,39,21,39440000,,11,18,,,
12/26/2000,12,2000,7.3,42,20.2,41560000,,10,18.8,,,
12/27/2000,12,2000,7.29,40,20.5,40190000,1.2,8,20.1,22.7,0.22,3.05
12/28/2000,12,2000,7.33,40,20.5,39620000,,9,19.4,,,
12/29/2000,12,2000,7.34,40,20.6,39810000,,7,17.9,,,
12/30/2000,12,2000,7.4,40,20,39690000,,9,20.2,,,
12/31/2000,12,2000,7.34,41,20.4,41000000,,9,20,,,
1/1/2001,1,2001,7.26,40,20,39750000,,9,19.2,,,
1/2/2001,1,2001,7.37,40,20,40310000,,9,19.3,,,
1/3/2001,1,2001,7.4,39,20,39440000,,7,18.8,,,
1/4/2001,1,2001,7.42,39,20.4,39310000,0.61,6,20.7,23.1,0.24,2.81
1/5/2001,1,2001,7.33,40,20.4,40060000,,7,20.7,,,
1/6/2001,1,2001,7.22,41,19.6,41250000,,8,20.8,,,
1/7/2001,1,2001,7.46,42,19.9,41810000,,9,21.5,,,
1/8/2001,1,2001,7.29,43,19.5,43310000,0.41,9,20.7,23.8,0.2,3.23
