,Date,NH3 mg/L N_x,flow mgd_x,NO3 mg/L N_x,NO2 mg/L N,N+N mg/L N,P mg/L P,PO4 mg/L P,flow mgd_y,NH3 mg/L N_y,NO3 mg/L N_y,TP mg/L P,NH3 mg/L N,NO3 mg/L N,flow mgd
915,2013-02-01,1.29,5.663666666666667,,,,,,8.56,1.29,,,1.29,,5.663666666666667
916,2013-02-02,1.06,6.186666666666667,,,,,,9.8,1.06,,,1.06,,6.186666666666667
917,2013-02-03,1.07,6.181666666666666,,,,,,9.69,1.07,,,1.07,,6.181666666666666
918,2013-02-04,0.892,6.014333333333333,,,,,,9.34,0.892,,,0.892,,6.014333333333333
919,2013-02-05,1.16,5.700333333333333,,,,,,8.71,1.16,,,1.16,,5.700333333333333
920,2013-02-06,1.13,6.031,,,,,,9.27,1.13,,,1.13,,6.031
921,2013-02-07,1.17,5.962,,,4.8,,,9.53,1.17,4.8,,1.17,4.8,5.962
922,2013-02-08,1.09,5.916666666666667,,,,,,9.26,1.09,,,1.09,,5.916666666666667
923,2013-02-09,1.1,6.254666666666668,,,,,,10.05,1.1,,,1.1,,6.254666666666668
924,2013-02-10,1.09,6.156,,,,,,9.75,1.09,,,1.09,,6.156
925,2013-02-11,1.08,6.214333333333333,,,,,,9.77,1.08,,,1.08,,6.214333333333333
926,2013-02-12,1.13,5.950333333333333,,,5.2,,,9.31,1.13,5.2,,1.13,5.2,5.950333333333333
927,2013-02-13,1.04,5.826666666666667,,,,,,9.14,1.04,,,1.04,,5.826666666666667
928,2013-02-14,1.27,5.872,,,,,,9.24,1.27,,,1.27,,5.872
929,2013-02-15,1.22,5.947,,,,,,9.42,1.22,,,1.22,,5.947
930,2013-02-16,1.23,5.8389999999999995,,,,,,9.23,1.23,,,1.23,,5.8389999999999995
931,2013-02-17,1.23,5.8500000000000005,,,,,,9.36,1.23,,,1.23,,5.8500000000000005
932,2013-02-18,1.1,5.9510000000000005,,,,,,9.02,1.1,,,1.1,,5.9510000000000005
933,2013-02-19,1.01,6.199333333333333,,,5.8,,,9.9,1.01,5.8,,1.01,5.8,6.199333333333333
934,2013-02-20,1.03,5.984333333333333,,,,,,9.5,1.03,,,1.03,,5.984333333333333
935,2013-02-21,1.08,5.872333333333334,,,,,,9.12,1.08,,,1.08,,5.872333333333334
936,2013-02-22,1.06,5.869666666666667,,,,,,9.22,1.06,,,1.06,,5.869666666666667
937,2013-02-23,1.1,6.026,,,,,,9.42,1.1,,,1.1,,6.026
938,2013-02-24,1.08,5.9013333333333335,,,,,,9.04,1.08,,,1.08,,5.9013333333333335
939,2013-02-25,1.09,5.9319999999999995,,,,,,9.23,1.09,,,1.09,,5.9319999999999995
940,2013-02-26,1.12,5.637666666666667,,,,,,8.89,1.12,,,1.12,,5.637666666666667
941,2013-02-27,1.13,8.48,,,,,,9.2,1.13,,,1.13,,8.48
942,2013-02-28,1.03,8.175,,,5.3,,,8.83,1.03,5.3,,1.03,5.3,8.175
943,2013-03-01,1.02,5.810666666666667,,,,,,9.44,1.02,,,1.02,,5.810666666666667
944,2013-03-02,1.0,5.969,,,,,,9.35,1.0,,,1.0,,5.969
945,2013-03-03,1.01,5.7250000000000005,,,,,,8.98,1.01,,,1.01,,5.7250000000000005
946,2013-03-04,1.02,5.790333333333333,,,,,,9.17,1.02,,,1.02,,5.790333333333333
947,2013-03-05,1.0,5.751666666666666,,,5.9,,,9.21,1.0,5.9,,1.0,5.9,5.751666666666666
948,2013-03-06,0.96,5.941,,,,,,9.61,0.96,,,0.96,,5.941
949,2013-03-07,0.9329999999999999,5.9799999999999995,,,,,,9.93,0.9329999999999999,,,0.9329999999999999,,5.9799999999999995
950,2013-03-08,0.9229999999999999,6.0683333333333325,,,,,,9.91,0.9229999999999999,,,0.9229999999999999,,6.0683333333333325
951,2013-03-09,0.983,5.340333333333334,,,,,,8.3,0.983,,,0.983,,5.340333333333334
952,2013-03-10,0.897,5.659666666666666,,,,,,9.15,0.897,,,0.897,,5.659666666666666
953,2013-03-11,0.895,5.9159999999999995,,,,,,9.58,0.895,,,0.895,,5.9159999999999995
954,2013-03-12,1.02,5.811333333333334,,,5.7,,,9.42,1.02,5.7,,1.02,5.7,5.811333333333334
955,2013-03-13,1.11,5.832,,,,,,9.34,1.11,,,1.11,,5.832
956,2013-03-14,1.06,6.028,,,,,,9.67,1.06,,,1.06,,6.028
957,2013-03-15,1.02,5.668666666666667,,,,,,9.17,1.02,,,1.02,,5.668666666666667
958,2013-03-16,1.08,5.925999999999999,,,,,,9.56,1.08,,,1.08,,5.925999999999999
959,2013-03-17,1.05,6.0,,,,,,9.65,1.05,,,1.05,,6.0
960,2013-03-18,1.05,5.8743333333333325,,,5.4,,,9.54,1.05,5.4,,1.05,5.4,5.8743333333333325
961,2013-03-19,1.1,5.888333333333333,,,,,,9.5,1.1,,,1.1,,5.888333333333333
962,2013-03-20,1.11,5.819666666666667,,,,,,9.38,1.11,,,1.11,,5.819666666666667
963,2013-03-21,1.03,5.916666666666667,,,,,,9.6,1.03,,,1.03,,5.916666666666667
964,2013-03-22,0.975,5.990666666666667,,,,,,9.73,0.975,,,0.975,,5.990666666666667
965,2013-03-23,0.976,5.883333333333333,,,,,,9.36,0.976,,,0.976,,5.883333333333333
966,2013-03-24,0.983,6.1643333333333326,,,,,,9.86,0.983,,,0.983,,6.1643333333333326
967,2013-03-25,1.03,5.792666666666666,,,5.6,,,9.07,1.03,5.6,,1.03,5.6,5.792666666666666
968,2013-03-26,0.9420000000000001,5.9396666666666675,,,,,,9.9,0.9420000000000001,,,0.9420000000000001,,5.9396666666666675
969,2013-03-27,1.06,5.885000000000001,,,,,,9.64,1.06,,,1.06,,5.885000000000001
970,2013-03-28,1.02,5.802666666666666,,,,,,9.35,1.02,,,1.02,,5.802666666666666
971,2013-03-29,1.1,6.088666666666668,,,,,,9.8,1.1,,,1.1,,6.088666666666668
972,2013-03-30,1.06,5.866666666666667,,,,,,9.45,1.06,,,1.06,,5.866666666666667
973,2013-03-31,1.08,6.155666666666666,,,,,,9.84,1.08,,,1.08,,6.155666666666666
974,2013-04-01,0.941,6.095666666666666,,,,,,9.85,0.941,,,0.941,,6.095666666666666
975,2013-04-02,0.93,6.260333333333333,,,4.9,,,10.13,0.93,4.9,,0.93,4.9,6.260333333333333
976,2013-04-03,0.9359999999999999,6.038333333333334,,,,,,9.71,0.9359999999999999,,,0.9359999999999999,,6.038333333333334
977,2013-04-04,0.968,6.356333333333333,,,,,,9.93,0.968,,,0.968,,6.356333333333333
978,2013-04-05,0.9540000000000001,5.973333333333334,,,,,,9.35,0.9540000000000001,,,0.9540000000000001,,5.973333333333334
979,2013-04-06,1.0,6.683,,,,,,9.75,1.0,,,1.0,,6.683
980,2013-04-07,0.905,6.413666666666667,,,,,,10.14,0.905,,,0.905,,6.413666666666667
981,2013-04-08,1.0,6.157333333333333,,,,,,9.79,1.0,,,1.0,,6.157333333333333
982,2013-04-09,0.973,6.121333333333333,,,4.6,,,9.75,0.973,4.6,,0.973,4.6,6.121333333333333
983,2013-04-10,0.948,5.9013333333333335,,,,,,9.51,0.948,,,0.948,,5.9013333333333335
984,2013-04-11,0.92,6.089333333333333,,,,,,9.63,0.92,,,0.92,,6.089333333333333
985,2013-04-12,0.972,5.96,,,,,,9.53,0.972,,,0.972,,5.96
986,2013-04-13,0.9159999999999999,5.874666666666666,,,,,,9.61,0.9159999999999999,,,0.9159999999999999,,5.874666666666666
987,2013-04-14,0.92,6.181333333333334,,,,,,9.98,0.92,,,0.92,,6.181333333333334
988,2013-04-15,0.8140000000000001,6.009666666666667,,,,,,9.68,0.8140000000000001,,,0.8140000000000001,,6.009666666666667
989,2013-04-16,0.825,5.996666666666666,,,4.5,,,9.52,0.825,4.5,,0.825,4.5,5.996666666666666
990,2013-04-17,0.841,5.914666666666666,,,,,,9.5,0.841,,,0.841,,5.914666666666666
991,2013-04-18,0.804,5.930000000000001,,,,,,9.63,0.804,,,0.804,,5.930000000000001
992,2013-04-19,1.12,5.966666666666666,,,,,,9.52,1.12,,,1.12,,5.966666666666666
993,2013-04-20,0.993,5.768666666666667,,,,,,9.2,0.993,,,0.993,,5.768666666666667
994,2013-04-21,1.01,5.979666666666667,,,,,,9.48,1.01,,,1.01,,5.979666666666667
995,2013-04-22,1.05,6.107333333333333,,,,,,9.91,1.05,,,1.05,,6.107333333333333
996,2013-04-23,0.992,5.888333333333333,,,4.4,,,9.64,0.992,4.4,,0.992,4.4,5.888333333333333
997,2013-04-24,1.01,5.7876666666666665,,,,,,9.36,1.01,,,1.01,,5.7876666666666665
998,2013-04-25,1.14,5.977333333333334,,,,,,9.58,1.14,,,1.14,,5.977333333333334
999,2013-04-26,0.853,5.859666666666667,,,,,,9.57,0.853,,,0.853,,5.859666666666667
1000,2013-04-27,1.01,6.115333333333333,,,,,,9.92,1.01,,,1.01,,6.115333333333333
1001,2013-04-28,0.99,5.945333333333333,,,,,,9.59,0.99,,,0.99,,5.945333333333333
1002,2013-04-29,0.904,6.028333333333333,,,,,,9.75,0.904,,,0.904,,6.028333333333333
1003,2013-04-30,0.6065,5.8423333333333325,,,5.1,,,9.37,0.972,5.1,,0.972,5.1,5.8423333333333325
1004,2013-05-01,0.922,5.892666666666667,,,,,,9.63,0.922,,,0.922,,5.892666666666667
1005,2013-05-02,0.917,5.954999999999999,,,,,,9.59,0.917,,,0.917,,5.954999999999999
1006,2013-05-03,0.951,5.613333333333333,,,,,,8.85,0.951,,,0.951,,5.613333333333333
1007,2013-05-04,0.899,6.006,,,,,,9.64,0.899,,,0.899,,6.006
1008,2013-05-05,0.857,5.992333333333332,,,,,,9.54,0.857,,,0.857,,5.992333333333332
1009,2013-05-06,0.3045666666666667,5.179333333333333,,,5.2,,,7.39,0.882,5.2,,0.882,5.2,5.179333333333333
1010,2013-05-07,0.767,6.586333333333333,,,,,,11.96,0.767,,,0.767,,6.586333333333333
1011,2013-05-08,0.695,5.766333333333333,,,,,,9.33,0.695,,,0.695,,5.766333333333333
1012,2013-05-09,0.684,5.584,,,,,,8.87,0.684,,,0.684,,5.584
1013,2013-05-10,0.645,5.809,,,,,,9.1,0.645,,,0.645,,5.809
1014,2013-05-11,0.8540000000000001,5.6209999999999996,,,,,,8.75,0.8540000000000001,,,0.8540000000000001,,5.6209999999999996
1015,2013-05-12,0.9590000000000001,5.8,,,,,,9.13,0.9590000000000001,,,0.9590000000000001,,5.8
1016,2013-05-13,0.36833333333333335,5.7973333333333334,,,7.3,,,9.24,1.01,7.3,,1.01,7.3,5.7973333333333334
1017,2013-05-14,0.983,5.850666666666666,,,,,,9.46,0.983,,,0.983,,5.850666666666666
1018,2013-05-15,1.01,5.585999999999999,,,,,,8.85,1.01,,,1.01,,5.585999999999999
1019,2013-05-16,0.953,5.53,,,,,,8.47,0.953,,,0.953,,5.53
1020,2013-05-17,0.789,5.45,,,,,,8.49,0.789,,,0.789,,5.45
1021,2013-05-18,0.93,5.917000000000001,,,,,,9.33,0.93,,,0.93,,5.917000000000001
1022,2013-05-19,1.02,5.891333333333333,,,,,,9.3,1.02,,,1.02,,5.891333333333333
1023,2013-05-20,0.992,6.006666666666667,,,6.4,,,9.79,0.992,,,0.992,6.4,6.006666666666667
1024,2013-05-21,0.44,5.817666666666667,,,6.4,,,9.18,1.04,6.4,,1.04,6.4,5.817666666666667
1025,2013-05-22,1.03,5.361666666666667,,,,,,8.14,1.03,,,1.03,,5.361666666666667
1026,2013-05-23,0.9740000000000001,5.658,,,,,,8.72,0.9740000000000001,,,0.9740000000000001,,5.658
1027,2013-05-24,1.08,5.670000000000001,,,,,,8.71,1.08,,,1.08,,5.670000000000001
1028,2013-05-25,1.08,5.897333333333333,,,,,,9.54,1.08,,,1.08,,5.897333333333333
1029,2013-05-26,0.9890000000000001,5.606000000000001,,,,,,8.9,0.9890000000000001,,,0.9890000000000001,,5.606000000000001
1030,2013-05-27,0.961,5.744,,,,,,8.9,0.961,,,0.961,,5.744
1031,2013-05-28,0.44333333333333336,5.683,,,7.0,,,9.0,0.925,7.0,,0.925,7.0,5.683
1032,2013-05-29,0.9470000000000001,5.631333333333334,,,,,,9.13,0.9470000000000001,,,0.9470000000000001,,5.631333333333334
1033,2013-05-30,0.925,5.487666666666667,,,,,,8.49,0.925,,,0.925,,5.487666666666667
1034,2013-05-31,0.985,5.855999999999999,,,,,,9.5,0.985,,,0.985,,5.855999999999999
1035,2013-06-01,0.925,5.9879999999999995,,,,,,9.44,0.925,,,0.925,,5.9879999999999995
1036,2013-06-02,0.914,5.815333333333332,,,,,,9.2,0.914,,,0.914,,5.815333333333332
1037,2013-06-03,0.828,5.802,,,,,,9.2,0.828,,,0.828,,5.802
1038,2013-06-04,0.4283333333333333,5.800333333333334,,,6.7,,,9.21,0.895,6.7,,0.895,6.7,5.800333333333334
1039,2013-06-05,0.862,5.578,,,,,,8.85,0.862,,,0.862,,5.578
1040,2013-06-06,0.9740000000000001,5.689666666666667,,,,,,8.95,0.9740000000000001,,,0.9740000000000001,,5.689666666666667
1041,2013-06-07,0.985,5.671333333333333,,,,,,8.79,0.985,,,0.985,,5.671333333333333
1042,2013-06-08,0.945,5.48,,,,,,8.46,0.945,,,0.945,,5.48
1043,2013-06-09,0.898,5.660333333333333,,,,,,8.77,0.898,,,0.898,,5.660333333333333
1044,2013-06-10,0.987,5.592,,,,,,8.72,0.987,,,0.987,,5.592
1045,2013-06-11,0.4589999999999999,5.663666666666667,,,7.2,,,8.82,0.8859999999999999,7.2,,0.8859999999999999,7.2,5.663666666666667
1046,2013-06-12,0.963,5.563666666666666,,,,,,8.68,0.963,,,0.963,,5.563666666666666
1047,2013-06-13,0.915,5.387,,,,,,8.27,0.915,,,0.915,,5.387
1048,2013-06-14,0.8690000000000001,5.563333333333333,,,,,,8.42,0.8690000000000001,,,0.8690000000000001,,5.563333333333333
1049,2013-06-15,0.956,5.517333333333333,,,,,,8.7,0.956,,,0.956,,5.517333333333333
1050,2013-06-16,1.01,5.413,,,,,,8.34,1.01,,,1.01,,5.413
1051,2013-06-17,0.975,5.425333333333334,,,,,,8.41,0.975,,,0.975,,5.425333333333334
1052,2013-06-18,0.4036666666666667,5.501333333333334,,,7.0,,,8.68,0.8440000000000001,7.0,,0.8440000000000001,7.0,5.501333333333334
1053,2013-06-19,1.14,5.323333333333333,,,,,,8.4,1.14,,,1.14,,5.323333333333333
1054,2013-06-20,1.07,5.367999999999999,,,,,,8.23,1.07,,,1.07,,5.367999999999999
1055,2013-06-21,1.11,5.402,,,,,,8.24,1.11,,,1.11,,5.402
1056,2013-06-22,1.02,5.531,,,,,,8.54,1.02,,,1.02,,5.531
1057,2013-06-23,0.8740000000000001,5.446333333333333,,,,,,8.37,0.8740000000000001,,,0.8740000000000001,,5.446333333333333
1058,2013-06-24,0.948,5.5776666666666666,,,,,,8.68,0.948,,,0.948,,5.5776666666666666
1059,2013-06-25,0.7020000000000001,5.507000000000001,,,7.0,,,8.59,1.11,7.0,,1.11,7.0,5.507000000000001
1060,2013-06-26,1.11,5.63,,,,,,8.75,1.11,,,1.11,,5.63
1061,2013-06-27,0.927,5.341666666666666,,,,,,8.02,0.927,,,0.927,,5.341666666666666
1062,2013-06-28,0.836,5.675,,,,,,8.79,0.836,,,0.836,,5.675
1063,2013-06-29,1.08,5.7026666666666666,,,,,,8.92,1.08,,,1.08,,5.7026666666666666
1064,2013-06-30,0.78,5.644666666666666,,,,,,8.87,0.78,,,0.78,,5.644666666666666
1065,2013-07-01,1.28,5.73,,,,,,9.17,1.28,,,1.28,,5.73
1066,2013-07-02,0.636,5.7620000000000005,,,6.8,,,9.16,0.718,6.8,,0.718,6.8,5.7620000000000005
1067,2013-07-03,0.903,5.6209999999999996,,,,,,8.89,0.903,,,0.903,,5.6209999999999996
1068,2013-07-04,0.848,5.701333333333333,,,,,,8.9,0.848,,,0.848,,5.701333333333333
1069,2013-07-05,1.02,5.544666666666667,,,,,,8.86,1.02,,,1.02,,5.544666666666667
1070,2013-07-06,0.9840000000000001,5.730333333333333,,,,,,8.97,0.9840000000000001,,,0.9840000000000001,,5.730333333333333
1071,2013-07-07,0.8440000000000001,5.627666666666666,,,,,,8.91,0.8440000000000001,,,0.8440000000000001,,5.627666666666666
1072,2013-07-08,0.6933333333333334,5.767666666666666,,,,,,9.29,0.862,,,0.862,,5.767666666666666
1073,2013-07-09,0.7140000000000001,6.1383333333333345,,,5.5,,,9.91,0.7140000000000001,5.5,,0.7140000000000001,5.5,6.1383333333333345
1074,2013-07-10,1.11,5.3389999999999995,,,,,,8.74,1.11,,,1.11,,5.3389999999999995
1075,2013-07-11,0.818,5.557666666666666,,,,,,8.8,0.818,,,0.818,,5.557666666666666
1076,2013-07-12,0.884,5.573333333333333,,,,,,8.8,0.884,,,0.884,,5.573333333333333
1077,2013-07-13,0.8420000000000001,5.736999999999999,,,,,,9.33,0.8420000000000001,,,0.8420000000000001,,5.736999999999999
1078,2013-07-14,0.975,5.468333333333333,,,,,,8.77,0.975,,,0.975,,5.468333333333333
1079,2013-07-15,0.85,5.580333333333333,,,,,,8.86,0.85,,,0.85,,5.580333333333333
1080,2013-07-16,0.8316666666666666,5.599333333333334,,,5.8,,,9.15,0.899,5.8,,0.899,5.8,5.599333333333334
1081,2013-07-17,0.9520000000000001,5.596,,,,,,9.15,0.9520000000000001,,,0.9520000000000001,,5.596
1082,2013-07-18,0.853,5.454666666666665,,,,,,8.61,0.853,,,0.853,,5.454666666666665
1083,2013-07-19,1.06,5.857666666666666,,,,,,9.18,1.06,,,1.06,,5.857666666666666
1084,2013-07-20,1.05,5.7476666666666665,,,,,,9.28,1.05,,,1.05,,5.7476666666666665
1085,2013-07-21,0.953,5.484000000000001,,,,,,8.56,0.953,,,0.953,,5.484000000000001
1086,2013-07-22,0.995,5.622,,,,,,9.07,0.995,,,0.995,,5.622
1087,2013-07-23,0.719,5.666333333333333,,,6.0,,,9.13,0.826,6.0,,0.826,6.0,5.666333333333333
1088,2013-07-24,0.846,5.5569999999999995,,,,,,8.95,0.846,,,0.846,,5.5569999999999995
1089,2013-07-25,0.8270000000000001,5.510000000000001,,,,,,8.87,0.8270000000000001,,,0.8270000000000001,,5.510000000000001
1090,2013-07-26,0.8059999999999999,5.737666666666666,,,,,,9.09,0.8059999999999999,,,0.8059999999999999,,5.737666666666666
1091,2013-07-27,1.02,5.600666666666666,,,,,,8.89,1.02,,,1.02,,5.600666666666666
1092,2013-07-28,1.07,5.141666666666667,,,,,,7.38,1.07,,,1.07,,5.141666666666667
1093,2013-07-29,1.02,5.044333333333333,,,,,,7.24,1.02,,,1.02,,5.044333333333333
1094,2013-07-30,0.5703333333333332,5.082333333333334,,,6.6,,,7.29,0.8859999999999999,6.6,,0.8859999999999999,6.6,5.082333333333334
1095,2013-07-31,1.06,5.509999999999999,,,,,,8.67,1.06,,,1.06,,5.509999999999999
1096,2013-08-01,0.9159999999999999,5.332333333333334,,,,,,8.44,0.9159999999999999,,,0.9159999999999999,,5.332333333333334
1097,2013-08-02,1.05,5.696000000000001,,,,,,9.2,1.05,,,1.05,,5.696000000000001
1098,2013-08-03,0.88,5.5906666666666665,,,,,,8.88,0.88,,,0.88,,5.5906666666666665
1099,2013-08-04,0.7909999999999999,5.344333333333334,,,,,,8.19,0.7909999999999999,,,0.7909999999999999,,5.344333333333334
1100,2013-08-05,0.592,5.440666666666666,,,7.4,,,8.45,0.88,7.4,,0.88,7.4,5.440666666666666
1101,2013-08-06,0.873,5.3293333333333335,,,,,,8.16,0.873,,,0.873,,5.3293333333333335
1102,2013-08-07,0.8590000000000001,5.542666666666666,,,,,,8.55,0.8590000000000001,,,0.8590000000000001,,5.542666666666666
1103,2013-08-08,0.7659999999999999,5.3566666666666665,,,,,,8.2,0.7659999999999999,,,0.7659999999999999,,5.3566666666666665
1104,2013-08-09,0.792,5.531666666666667,,,,,,8.47,0.792,,,0.792,,5.531666666666667
1105,2013-08-10,0.8740000000000001,5.514,,,,,,8.49,0.8740000000000001,,,0.8740000000000001,,5.514
1106,2013-08-11,0.8440000000000001,5.4943333333333335,,,,,,8.17,0.8440000000000001,,,0.8440000000000001,,5.4943333333333335
1107,2013-08-12,0.7929999999999999,5.675333333333334,,,,,,8.8,0.7929999999999999,,,0.7929999999999999,,5.675333333333334
1108,2013-08-13,0.48233333333333334,5.785333333333333,,,7.5,,,9.1,0.828,7.5,,0.828,7.5,5.785333333333333
1109,2013-08-14,0.7759999999999999,5.557666666666666,,,,,,8.53,0.7759999999999999,,,0.7759999999999999,,5.557666666666666
1110,2013-08-15,0.8440000000000001,5.532333333333334,,,,,,8.42,0.8440000000000001,,,0.8440000000000001,,5.532333333333334
1111,2013-08-16,0.8370000000000001,5.535333333333333,,,,,,8.49,0.8370000000000001,,,0.8370000000000001,,5.535333333333333
1112,2013-08-17,0.93,5.88,,,,,,9.18,0.93,,,0.93,,5.88
1113,2013-08-18,0.84,6.019666666666667,,,,,,9.55,0.84,,,0.84,,6.019666666666667
1114,2013-08-19,0.8320000000000001,6.024,,,,,,9.7,0.8320000000000001,,,0.8320000000000001,,6.024
1115,2013-08-20,0.48133333333333334,5.8503333333333325,,,7.0,,,9.27,0.912,7.0,,0.912,7.0,5.8503333333333325
1116,2013-08-21,0.826,5.6496666666666675,,,,,,9.23,0.826,,,0.826,,5.6496666666666675
1117,2013-08-22,0.672,5.7266666666666675,,,,,,8.88,0.672,,,0.672,,5.7266666666666675
1118,2013-08-23,0.816,5.771333333333332,,,,,,8.95,0.816,,,0.816,,5.771333333333332
1119,2013-08-24,0.665,6.0760000000000005,,,,,,9.53,0.665,,,0.665,,6.0760000000000005
1120,2013-08-25,0.7959999999999999,5.896666666666667,,,,,,9.24,0.7959999999999999,,,0.7959999999999999,,5.896666666666667
1121,2013-08-26,0.767,5.845666666666666,,,,,,9.29,0.767,,,0.767,,5.845666666666666
1122,2013-08-27,0.4226666666666667,5.771,,,7.2,,,9.05,0.752,7.2,,0.752,7.2,5.771
1123,2013-08-28,0.711,5.3726666666666665,,,,,,8.5,0.711,,,0.711,,5.3726666666666665
1124,2013-08-29,1.81,5.635333333333334,,,,,,8.74,1.81,,,1.81,,5.635333333333334
1125,2013-08-30,0.794,5.821333333333333,,,,,,9.0,0.794,,,0.794,,5.821333333333333
1126,2013-08-31,0.765,5.8629999999999995,,,,,,9.09,0.765,,,0.765,,5.8629999999999995
1479,2013-09-01,,5.553000000000001,,,,,,8.66,0.0,,,0.0,,5.553000000000001
1127,2013-09-02,0.9259999999999999,5.810666666666666,,,,,,8.82,0.9259999999999999,,,0.9259999999999999,,5.810666666666666
1128,2013-09-03,0.27249999999999996,5.383,,,6.8,,,7.98,0.0,6.8,,0.0,6.8,5.383
1129,2013-09-04,0.868,5.2860000000000005,,,,,,7.69,0.868,,,0.868,,5.2860000000000005
1130,2013-09-05,0.9259999999999999,5.079666666666667,,,,,,7.12,0.9259999999999999,,,0.9259999999999999,,5.079666666666667
1131,2013-09-06,0.76,5.191,,,,,,7.49,0.76,,,0.76,,5.191
1480,2013-09-07,,5.282666666666667,,,,,,7.65,0.0,,,0.0,,5.282666666666667
1481,2013-09-08,,5.556333333333334,,,,,,8.31,0.0,,,0.0,,5.556333333333334
1132,2013-09-09,0.772,5.393666666666667,,,6.8,,,8.06,0.772,6.8,,0.772,6.8,5.393666666666667
1133,2013-09-10,0.195,5.3276666666666666,,,,,,7.91,0.0,,,0.0,,5.3276666666666666
1482,2013-09-11,,5.022666666666667,,,,,,7.25,0.0,,,0.0,,5.022666666666667
1483,2013-09-12,,5.402000000000001,,,,,,8.14,0.0,,,0.0,,5.402000000000001
1484,2013-09-13,,5.2523333333333335,,,,,,7.32,0.0,,,0.0,,5.2523333333333335
1485,2013-09-14,,5.190333333333333,,,,,,7.31,0.0,,,0.0,,5.190333333333333
1486,2013-09-15,,5.494,,,,,,7.96,0.0,,,0.0,,5.494
1134,2013-09-16,0.778,5.413,,,,,,7.78,0.778,,,0.778,,5.413
1135,2013-09-17,0.1995,5.269333333333334,,,7.3,,,7.55,0.0,7.3,,0.0,7.3,5.269333333333334
1487,2013-09-18,,5.190333333333333,,,,,,7.47,0.0,,,0.0,,5.190333333333333
1488,2013-09-19,,5.3069999999999995,,,,,,7.28,0.0,,,0.0,,5.3069999999999995
1489,2013-09-20,,5.111666666666667,,,,,,7.44,0.0,,,0.0,,5.111666666666667
1490,2013-09-21,,5.455333333333333,,,,,,8.13,0.0,,,0.0,,5.455333333333333
1491,2013-09-22,,5.562,,,,,,8.18,0.0,,,0.0,,5.562
1136,2013-09-23,0.775,5.41,,,,,,7.93,0.775,,,0.775,,5.41
1137,2013-09-24,0.14350000000000002,5.495333333333334,,,6.7,,,8.1,0.0,6.7,,0.0,6.7,5.495333333333334
1492,2013-09-25,,5.265666666666667,,,,,,7.57,0.0,,,0.0,,5.265666666666667
1493,2013-09-26,,5.251333333333333,,,,,,7.64,0.0,,,0.0,,5.251333333333333
1494,2013-09-27,,5.362000000000001,,,,,,8.02,0.0,,,0.0,,5.362000000000001
1495,2013-09-28,,5.329666666666666,,,,,,7.76,0.0,,,0.0,,5.329666666666666
1496,2013-09-29,,5.247,,,,,,7.53,0.0,,,0.0,,5.247
1138,2013-09-30,1.14,5.401,,,,,,8.01,1.14,,,1.14,,5.401
1497,2013-10-01,,5.315,,,,,,7.79,0.0,,,0.0,,5.315
1139,2013-10-02,0.06045,5.454,,,5.8,,,8.15,0.0,5.8,,0.0,5.8,5.454
1498,2013-10-03,,5.017,,,,,,7.17,0.0,,,0.0,,5.017
1499,2013-10-04,,5.380333333333333,,,,,,7.88,0.0,,,0.0,,5.380333333333333
1500,2013-10-05,,5.3309999999999995,,,,,,7.86,0.0,,,0.0,,5.3309999999999995
1501,2013-10-06,,4.974666666666667,,,,,,6.9,0.0,,,0.0,,4.974666666666667
1140,2013-10-07,0.9009999999999999,5.478666666666666,,,5.8,,,8.11,0.9009999999999999,5.8,,0.9009999999999999,5.8,5.478666666666666
1141,2013-10-08,0.0408,5.282333333333334,,,5.7,,,7.78,0.0,5.7,,0.0,5.7,5.282333333333334
1502,2013-10-09,,5.372,,,,,,7.94,0.0,,,0.0,,5.372
1503,2013-10-10,,5.351333333333334,,,,,,7.75,0.0,,,0.0,,5.351333333333334
1504,2013-10-11,,5.341333333333332,,,,,,7.91,0.0,,,0.0,,5.341333333333332
1505,2013-10-12,,5.232,,,,,,7.62,0.0,,,0.0,,5.232
1506,2013-10-13,,5.355,,,,,,7.71,0.0,,,0.0,,5.355
1142,2013-10-14,0.7440000000000001,5.756333333333333,,,,,,9.04,0.7440000000000001,,,0.7440000000000001,,5.756333333333333
1143,2013-10-15,0.04515,6.095666666666666,,,5.0,,,10.05,0.0,5.0,,0.0,5.0,6.095666666666666
1507,2013-10-16,,5.983999999999999,,,,,,9.78,0.0,,,0.0,,5.983999999999999
1508,2013-10-17,,5.977,,,,,,9.63,0.0,,,0.0,,5.977
1509,2013-10-18,,5.771666666666667,,,,,,9.4,0.0,,,0.0,,5.771666666666667
1510,2013-10-19,,5.648,,,,,,8.85,0.0,,,0.0,,5.648
1511,2013-10-20,,6.053,,,,,,9.87,0.0,,,0.0,,6.053
1144,2013-10-21,0.667,5.670666666666666,,,,,,8.77,0.667,,,0.667,,5.670666666666666
1145,2013-10-22,0.058499999999999996,5.919333333333334,,,6.3,,,9.49,0.0,6.3,,0.0,6.3,5.919333333333334
1512,2013-10-23,,5.809333333333334,,,,,,9.25,0.0,,,0.0,,5.809333333333334
1513,2013-10-24,,5.747,,,,,,9.03,0.0,,,0.0,,5.747
1514,2013-10-25,,5.969333333333334,,,,,,9.69,0.0,,,0.0,,5.969333333333334
1515,2013-10-26,,5.965666666666667,,,,,,9.37,0.0,,,0.0,,5.965666666666667
